Store,Dept,Intercept,Year_2010,Year_2011,Year_2012,Week_1,Week_2,Week_3,Week_4,Week_5,Week_6,Week_7,Week_8,Week_9,Week_10,Week_11,Week_12,Week_13,Week_14,Week_15,Week_16,Week_17,Week_18,Week_19,Week_20,Week_21,Week_22,Week_23,Week_24,Week_25,Week_26,Week_27,Week_28,Week_29,Week_30,Week_31,Week_32,Week_33,Week_34,Week_35,Week_36,Week_37,Week_38,Week_39,Week_40,Week_41,Week_42,Week_43,Week_44,Week_45,Week_46,Week_47,Week_48,Week_49,Week_50,Week_51,Week_52
1,1,22906.639289470782,304.15985747302796,-304.15985747334383,0.0,-7193.093636211857,-5099.1738634929325,-4915.490467647241,-3990.058518783418,752.1495621515439,18787.05005941045,20200.983435425343,-4240.456803703419,-2702.0279081550593,-2299.0411303204783,-1887.2623073787315,-1326.6569164071632,15045.50372775517,11146.870215120103,-790.5369586197265,11564.345417965538,6397.244009281915,-4567.583545779957,-5090.276984139389,-7079.720407584632,-7142.658473482202,-6150.947726863255,-6272.904788452321,-6512.514808515905,-6643.372520945638,-6009.527807348508,-5294.450059600519,-5822.959120335885,-6931.048094262865,-6263.473911691754,-6309.3079443114575,-6556.445812888873,-6970.788669404384,-7140.049360195045,-4783.970538820801,-3939.824400346422,-3675.9861772778877,-4101.062010056608,-2382.5494068566777,-27.021458321558697,2011.0837248670039,3977.473411613363,15220.069675447408,10194.430109791898,-4711.853736679616,-3993.4087290886036,-5098.369935349292,380.3277297671261,8953.733675062396,21959.27188136247,30814.756923425743,-3489.4186191285858
1,2,45851.567867812766,-446.6342401911515,446.6342401911754,0.0,-4325.975956782744,-5688.426810617002,-4022.0686846020835,-6070.645823361219,2876.412093814473,483.92542158359595,2673.1401101243914,884.2852613770741,3673.332211758614,-404.15003189323056,-949.9700326700856,-2417.0799658200176,337.6606852035146,69.75711124411787,307.9822447407561,-5.195127892507848,-1539.49846644353,1384.3340820579017,-2119.2248293287803,-775.5713540481869,-634.8521865474358,736.2324273782683,333.45102905258915,672.9811360703571,-1291.3986456990524,2113.5255638610997,-150.52140521228574,1146.798720174117,-172.15322492880713,807.4613871699219,3087.1915761278665,3226.963195341457,3656.624162358092,2952.3067055306956,5561.000464416954,-715.3151604296894,-361.1517942073304,-1114.555509542578,357.59455243710516,828.213074213527,-2074.0241841449056,-1745.9790640251313,-2276.1428155618783,341.19172290516457,-2397.96287575309,-2611.8947831234013,-2521.827795039802,-1998.364564836627,918.3164969467545,3172.1776656445772,14388.937037190113,-8607.845046211252
1,3,12710.20946921541,-49.94071971521152,49.94071971626499,0.0,2366.98097839974,206.4115906474628,612.2151137520117,-466.5835099968143,-997.7796047400727,-1665.660088618076,-2466.349280477965,-2054.8782346805147,-2205.1791479079557,-2827.0999842553347,-3897.7049739506483,-3421.4104725167917,-3445.807529390854,-3242.8836860572715,-3043.471298483348,-2868.551482653954,-3766.6407809833013,-2801.032777778452,-4165.663385557921,-3988.8829611624888,-4151.533270816026,-4279.276081011189,-4562.534284203285,-4693.3922920637415,-5211.173081979106,-5163.441686565139,-3632.531192824797,3241.8381932850716,5267.689081841308,6908.827772983842,11989.61812059218,17135.480807518517,30165.221506940026,37010.72176205196,7560.124445755488,-1478.9797004857166,-1795.1793401988389,-3435.0889965115443,-3184.2711529676935,-2832.0083863217615,-3465.0411599866534,-3416.797181978081,-3654.5144664183003,-3485.5415626860517,-3499.6817167539702,-3582.2014442915283,-3450.880063495691,-2111.702721920201,-622.8221609647278,572.6368405703134,964.86565946089,-4968.4607301563
1,4,36562.80863833898,32.31468507712827,-32.314685076937494,0.0,891.8504287010599,-964.7259472389801,-1113.8887416676869,-3444.3869165413726,1947.209802010981,-638.5333225449262,-472.25748322140277,-1585.8366898878055,961.1357404916873,-2210.203337152055,-1885.21394209304,-3531.8682543264295,-605.5101410735759,-619.1993250569253,-2337.25525909064,-1519.134110466098,-2218.3439746809354,870.230104503383,-3058.624901664543,-1158.5137512383583,-426.45993188589495,3209.5401135750167,-330.5842476282068,-1015.7015014314898,-2262.273942659975,3105.0517058191567,2681.1675183342313,718.4230042740297,-864.4913539121035,-510.983783483997,3648.4448658757765,1932.7338367373948,3780.507942249275,386.7633325886772,3272.7694200666915,-1125.0294433616543,-2023.6168890083131,-3381.7249190583293,-2821.5120257819735,-1110.1855459536782,-3063.06193339898,-2767.646059210762,-2541.616952462884,1306.665277572952,-758.4743247208926,1653.556685325626,8593.136158341948,-251.5243837645379,909.66265974408,2443.122393224874,11049.684316615012,-743.2719703864988
1,5,24370.787944399304,115.97341899316748,-115.97341899345854,0.0,-3111.5227869411497,-6014.134672046547,-6615.792509232642,-1403.9907772073489,6177.454945295508,6335.148554189899,4532.864284756645,767.6745511914401,2456.570375237407,166.57137549330747,-696.8023756081634,4813.104185440744,2701.5107090826245,-2026.2040784854914,-6260.470514545345,-1627.8775559076782,-5454.892103188658,-5891.18833983645,-7851.670441374444,-8589.27989221344,-7891.988059259252,-3571.789642412689,-4640.394562869894,-4054.301750108668,-5410.148242844518,-4842.155674170108,-6468.380535842009,-8427.328333804362,-8480.419660573269,-6727.014638900121,-7474.250411824543,-8240.540320870223,-8330.561947730854,-10145.100798269057,-8537.54550662602,-8700.297797451576,-7938.032434423901,-8479.38961258023,-3452.58082666434,-4096.899461534337,-5647.187299531652,-5877.656645677059,-8131.410265179048,-539.0890901335829,-603.2864547993277,1043.8577348054748,44916.25222912476,11103.078220998346,26080.078256577188,33221.20660276032,61935.4368349275,6000.767160769266
1,6,5010.790883542029,650.3058543865727,-650.3058543862403,0.0,-2042.2176926281627,-1857.1198102523852,-1933.7243953664338,-1399.6805936991182,-43.53215462493088,707.7354722215194,696.0032258280411,194.79664643633322,-296.79129498903865,-688.7864927396246,-595.7227678957901,-242.75541146501953,-955.3020273328495,-870.4757417646985,-541.8887659593133,-492.72353950156224,-919.5402135658892,1003.9401616096567,1075.675241909639,-22.21784681580747,359.55932825324527,-435.55804044159396,-851.1947520364924,-777.8993091246008,-738.2508674684341,-612.6296347818115,-776.9873776744007,-1455.7190994434707,-1115.3109628946142,-1619.5471557575102,-419.2486542849665,-1044.2090964893293,-2966.8437807101973,-2083.8147344963345,-1998.4797728659946,-1647.9830308662295,-1564.3132034509604,-1416.8250125379495,-1559.9035732440068,-2134.825622109993,-1767.3052619834552,-1783.9323588807067,-1944.006303705227,-1499.9959215049898,-2218.8645219407176,-1545.662179049513,14238.183349260455,18.486665053203772,1644.64140026532,7313.835086720222,22234.92122206133,-605.9888232753291
1,7,27602.708870542592,-87.96766641655854,87.96766641747524,0.0,-10269.693803822589,-14114.133551357165,-12931.329544646313,-12181.037640028087,-8297.431957595849,-8241.801301757274,-5397.804356970211,-7120.0490132724735,-8152.262114126208,-8024.4843855579475,-2643.431856005683,-9379.529677228684,-6820.495227039787,-6448.964607630097,-7844.077646803023,-7248.023398195198,-6878.616373862742,-7259.943530283147,-7841.981314029871,-5288.307545114491,3532.7545085725797,14563.55459220972,1829.9705738585242,1036.7531269962244,-223.88971819212153,-3443.424565231317,-3291.719925028818,-5738.774062592967,-7483.817660980855,-8005.61319891755,-5963.765633672469,-7365.11164894268,-7914.023863050702,-9480.349306666416,-8559.066442937863,-7930.0228717592245,-9178.105496348973,-10408.758230254145,-10705.897668233423,-10432.067658929518,-10494.029438638398,-10128.12749683737,-9652.61324900454,-10412.781364192835,-7518.735648308481,-2500.491397594903,43596.320500338785,20337.63234508051,37044.26117157777,69647.83232082333,137533.15804822164,92.34820393971793
1,8,34722.01911757207,145.2105962026882,-145.2105962026396,0.0,879.092528784222,263.37476256516106,41.218838445243385,-544.631225097013,4785.431671155679,1651.371542156963,1768.9967111021563,356.85921959476855,3306.320941548628,-69.87023928670612,-378.3945725522334,-1863.9112002248576,791.071803063732,-930.9352799949727,-1480.4023649031603,-662.9397326027685,-786.1286980320366,1996.4036852446484,-1091.630966175042,89.58968025070942,174.05490140638747,2033.628440184024,43.6789889536727,-269.3001638037898,-1261.0636625102263,708.7352728187429,-754.9702235945495,-1649.4969577226627,-1326.3507111396361,-1019.871378635768,-236.97337003671876,-2578.7665833544693,-3313.9395130880603,-3120.690256392175,571.8909283175562,-1558.5852423007027,-1762.5517629084181,-2327.620899742221,446.8699578386172,761.4705386718003,-1238.621587818801,-1545.019933180024,-978.5891746387185,2879.3117911025915,-272.6554947003342,1072.7456124343294,-768.3185762007926,1434.4265125251836,1104.3799589439693,2187.33923842797,6428.518929118029,-1984.5526840173802
1,9,26868.91245404858,88.08868710267791,-88.08868710181227,0.0,-10652.221883406113,-12370.195064297024,-13110.092599685593,-11652.344841052038,-9202.941099656447,-9489.107940315678,-7729.461360195412,-5988.450821137709,-2778.762606949785,-2504.0324977554583,9497.275356174827,375.47789344870574,1468.9133622672168,222.0757456754432,751.2998188688463,-269.89261961430435,-112.05162611394702,-1458.541917937486,-4221.5933673384425,-3835.7202900113366,-62.96509766610546,5829.302623247758,-764.9097431505795,-2105.6662611186593,-2207.9764996444464,-3106.422215400353,-450.988225712279,-7624.809121218711,-7257.517165338071,-7697.498680604883,-9467.988334388892,-10866.656827730712,-2694.0523228187444,-3730.1244632222547,18483.160223549512,12748.858699183775,1940.0759482394453,1996.5014689985665,13481.190746302436,7377.408425160996,5754.002826452339,232.4893742829822,4574.377687978097,13886.210189203994,7961.382663993064,6583.670502690498,17594.214811633774,1050.0856307716247,1872.39240510463,3329.0614133809513,20980.74386848198,-4577.1861916163925
1,10,30476.740586423493,-565.5938956797188,565.5938956793422,0.0,-6193.630422874707,-6249.7854803260725,-5634.06788068884,-5173.19852276897,1220.061914975334,1729.6724881527175,3298.552903159878,1931.210691612754,2557.1011880050146,1817.010035715188,3405.1150863889593,788.3370823329209,1645.6505403550664,658.6019317609607,660.6591480045375,128.27211272269383,-1441.973510277825,-32.793686074621206,-1832.0843231905537,-409.2122152701362,1538.8678857755776,2823.3082542540697,1508.878463302719,2479.359120281511,1638.781679736503,1827.6478248315186,1536.936277536362,970.0414933945777,1729.2581160923,316.91695237593893,3033.9730219318276,1696.5184346304175,2385.7854961551666,2165.9900862205322,2501.5764797109036,2573.797606346565,153.5738652156955,-961.7993581297836,301.2745576750429,939.1264236349786,-1197.5557234480175,-385.98223439800773,-3374.4442803972906,1458.3209464331355,-2726.209327452436,-2674.08250882332,-3412.8486113041213,-2632.717545454028,-2434.9007861996774,-2724.0385025233136,1907.3431332833984,-5836.1963223982375
