Store,Dept,Mean_Error,Std_Error,Sample_Count
1,1,1846.869568223539,1854.8750047124954,9
1,2,1524.9508131142074,955.3975953459252,9
1,3,683.8400467863911,880.0593547743742,9
1,4,835.231908792724,845.6718322227538,9
1,5,6132.487389833944,3888.1739857659945,9
1,6,1898.1062667154179,1094.9339608924363,9
1,7,3925.1208972904174,3293.3902560257934,9
1,8,951.9264933574353,620.2380966394608,9
1,9,4096.3385948530595,2357.18623174835,9
1,10,1434.0895579644202,903.8387464096628,9
1,11,1283.6909631945023,1067.1481785948715,9
1,12,821.0312570214397,785.0069924259703,9
1,13,803.9580058795093,682.7328279520418,9
1,14,771.0022379393116,475.57719565373753,9
1,16,1564.9411843213409,1192.3728828976298,9
1,17,847.5695157475493,626.8573454716503,9
1,18,1075.9155332224427,1890.9915733109835,9
1,19,294.7984383666509,132.3993071580116,9
1,20,552.499995990589,405.58129671284524,9
1,21,1310.2293005848928,371.5328736449102,9
1,22,898.9440939574027,879.0458862540432,9
1,23,1633.0431348281575,891.1643739666067,9
1,24,1164.511600243648,1169.0715286257114,9
1,25,957.7606081436206,638.126581245401,9
1,26,1228.4543245195941,1260.7543012186982,9
1,27,185.3867226205586,171.61634813338966,9
1,28,69.58164900070113,74.57091200379287,9
1,29,326.3052992244359,216.5066217262173,9
1,30,215.80107136331156,137.5041616000457,9
1,31,686.663618195111,375.6526264489578,9
1,32,1342.8609192186718,837.5145423038789,9
1,33,1231.5832246473608,988.9814328922108,9
1,34,864.5668599554315,717.7008622105532,9
1,35,245.06148344842657,160.48488630438644,9
1,36,323.09357993021683,159.65276579680582,9
1,37,313.46587892425566,215.98788897935407,9
1,38,13890.674719070788,6081.4208693987075,9
1,40,1534.3569154095176,1051.4405980014735,9
1,41,786.1920093035792,704.2048652027876,9
1,42,887.0911094320746,490.3227487383092,9
1,44,655.6553043217759,568.0236729978266,9
1,45,12.463290682190932,8.16460763176484,7
1,46,1055.0463991894826,645.7115999832687,9
1,47,555.3651145374363,,1
1,48,351.36150648786463,285.3386901184234,9
1,49,1500.9459253019982,1358.6885902407043,9
1,52,330.25176460227823,221.54490195950524,9
1,54,38.7075,26.585080536700602,8
1,55,1760.898591240929,1250.9098093188695,9
1,56,248.15470377872094,242.73092253398974,9
1,58,1025.7093780246166,821.7914187886893,9
1,59,230.1070548804268,86.60507482825759,9
1,60,131.53918326833278,83.73838516942672,9
1,67,568.779205917224,391.974823853502,9
1,71,653.8273554158786,263.71631043254104,9
1,72,9729.33249334942,7751.992790894214,9
1,74,822.3302331716113,489.0900236085882,9
1,79,2525.256248090891,2173.0541848836574,9
1,80,1892.7238465155065,790.5884888564372,9
1,81,777.1811330531636,530.8613420674359,9
1,82,2390.696498456641,906.1848546079267,9
1,83,705.0892095752206,579.5669967298423,9
1,85,245.04343934627656,188.26983275701633,9
1,87,9082.46445783537,3782.099125176771,9
1,90,7339.388282911989,3088.1150484183468,9
1,91,1044.3571612902078,921.2711338209573,9
1,92,8992.45951100373,5557.327595192705,9
1,93,2378.9141421976133,1839.8392692404038,9
1,94,1652.0865925027724,1169.974064227427,9
1,95,4471.95065047056,3561.288698354204,9
1,96,22752.55453195369,2485.8473365431864,9
1,97,1683.915369509735,1154.750949412347,9
1,98,529.8713676800354,278.8478302360054,9
1,99,33.75170000009962,3.5042392404936553,2
2,1,2527.722725525644,3649.8862046739805,9
2,2,1508.2377732598195,936.7706593635316,9
2,3,713.0433890431998,600.1950758628901,9
2,4,1024.246681909738,727.3879354719862,9
2,5,5614.186928421702,5658.321485600696,9
2,6,1315.8455532162761,1139.4545510724545,9
2,7,5372.717554373466,8678.634813354502,9
2,8,953.2553516799048,701.8101473938636,9
2,9,2803.179049933308,2162.2750135375654,9
2,10,2518.6279224760574,1945.0284875704758,9
2,11,2941.554136033378,1398.2732619954318,9
2,12,534.0598278214662,408.1847219371881,9
2,13,1270.1113473267324,924.6554054383051,9
2,14,1525.823475788532,618.1067270231003,9
2,16,1430.758710104416,805.6446798131424,9
2,17,722.0789648248974,562.4017735568832,9
2,18,1618.5616414446413,2336.5191978329476,9
2,19,1271.8153078078524,469.05605999029575,9
2,20,533.6501657184026,456.68716026249183,9
2,21,745.5698764128731,433.22621897688424,9
2,22,1455.1496621311048,1041.2312437123742,9
2,23,1927.6779876394821,1471.2086269458628,9
2,24,1442.9910758498695,1083.6808097781102,9
2,25,909.685451582423,643.2775033361949,9
2,26,1653.3625811946413,1250.970180494316,9
2,27,181.48063308900672,108.82961808991107,9
2,28,112.09750388403674,83.23192995086251,9
2,29,504.39034854850473,173.7239861164236,9
2,30,188.1865795078963,108.18329749274903,9
2,31,774.8894442772289,512.2744529539228,9
2,32,1649.3692214822047,831.0821231018864,9
2,33,1285.5962932163454,773.7807719061216,9
2,34,888.898764758712,620.1847273550216,9
2,35,642.9132975220754,374.407739049607,9
2,36,234.56949613677196,177.29985343775422,9
2,37,494.07934967058077,313.7207446493907,9
2,38,6767.788451196019,5230.687012311217,9
2,40,1817.4082515293703,1815.925247125869,9
2,41,3230.3291435867013,914.0433778872587,9
2,42,1061.138659502945,509.4146688194828,9
2,44,831.1787757126542,439.92830878601774,9
2,45,16.349481082268714,,1
2,46,1119.540298461125,653.1053729566887,9
2,48,810.4212268900644,586.1633425872194,9
2,49,2148.5896296376077,1110.1739102926294,9
2,52,886.9233042352428,626.0401533817306,9
2,54,39.599999999999994,28.440646968731212,9
2,55,3178.0824334423323,1476.5377271201496,9
2,56,526.8069854093161,594.0071162384528,9
2,58,5873.862101731153,4854.313599671062,9
2,59,183.06537165723168,105.7477392638886,9
2,60,29.402517850354823,29.59869071391016,9
2,67,403.79185590415887,294.0488471089038,9
2,71,474.7113770678736,410.8409413364819,9
2,72,11190.892465110963,12031.661457929002,9
2,74,1514.9639463463825,929.2437362557288,9
2,78,9.38252579656621,0.03628787197853414,2
2,79,1143.494957793634,833.2037409999451,9
2,80,1060.7550916431856,873.5774162405805,9
2,81,726.143466634576,455.46270435160415,9
2,82,1462.4124352130339,850.8719584489073,9
2,83,361.81712141816956,429.765289259419,9
2,85,379.1599669271144,283.8217719097024,9
2,87,2889.8926210284726,2487.6303504864186,9
2,90,6497.42358264959,3360.2604843303193,9
2,91,1573.1855528007582,1163.0174643487596,9
2,92,8048.954867320559,4893.108381703377,9
2,93,3362.329557310132,2365.306820112821,9
2,94,1531.8957816605196,904.0713809242526,9
2,95,4062.7243292260005,2842.3192556093354,9
2,96,1247.9099788157573,843.4605139010893,9
2,97,1964.9261434150565,1454.433055084978,9
2,98,589.0688299143544,428.6841345742107,9
2,99,40.373914411261126,15.034052631819625,2
3,1,833.9772534842874,482.5296085846316,9
3,2,923.102063428229,640.1745607109622,9
3,3,472.1212402909793,441.1917856576604,9
3,4,434.21693478092,269.0460949233165,9
3,5,3283.1784632478425,3087.9606234668317,9
3,6,506.6124840049793,390.5373645128534,9
3,7,926.4521567911621,874.4310956851596,9
3,8,309.0154832263183,182.46751564864329,9
3,9,2492.8638994079206,2549.046753834166,9
3,10,864.9607693336743,533.6877273381766,9
3,11,974.4238107123324,700.3384912027688,9
3,12,212.11507275573092,149.08862334703247,9
3,13,615.0137443940063,561.1374567576238,9
3,14,324.10021230209634,283.4000060243002,9
3,16,395.0342101792702,427.5791539914051,9
3,17,343.467954057056,210.33417258382616,9
3,18,766.4561157325235,925.87075263136,9
3,19,353.2849496728679,209.4935418563367,9
3,20,212.91428199066866,161.3824241291077,9
3,21,271.75541586908906,115.63093458798855,9
3,22,559.1630460548954,374.794864664362,9
3,23,831.7391380284807,823.4233679617321,9
3,24,747.687420594648,724.5945493585491,9
3,25,806.0736312288458,513.1555402962393,9
3,26,690.7057840466256,593.1520175948053,9
3,27,46.606771899156044,58.44461211967323,9
3,28,35.167198980659265,38.99349645134103,9
3,29,142.70956356279106,72.34580373147944,9
3,30,387.73963785280426,215.5806503429988,9
3,31,124.34514044738869,103.0518399746021,9
3,32,947.7079366074971,1361.5505496325713,9
3,33,434.097395952859,400.6595059773106,9
3,34,582.7716794116908,482.938985100638,9
3,35,247.69690339680892,194.24493624216908,9
3,36,117.75500194877925,82.59470969228963,9
3,38,9535.480110776309,6439.758553812856,9
3,40,930.8782343802078,451.1578302157931,9
3,41,501.5822262008293,248.17413470470436,9
3,42,1238.245381924772,752.7920033347223,9
3,44,299.6399954481979,241.28861803769794,9
3,46,223.22893906548768,147.87606722751963,9
3,51,1.86,0.0,2
3,52,126.9523146354312,94.89830292918566,9
3,54,40.60254762331651,21.705028773977826,4
3,55,1043.2646630384197,796.7557153307148,9
3,56,255.8332847695681,208.45807413969837,9
3,59,62.79059586406863,52.65400677123714,9
3,60,33.73006653422585,33.73486365600044,9
3,67,180.4753224464656,123.08480872482407,9
3,71,194.50056217715667,180.87655029658808,9
3,72,5116.921411973272,4246.946003601058,9
3,74,535.5121157850857,419.3678970734293,9
3,79,510.21936491180685,304.7808567431735,9
3,80,15.31,8.614481992551847,3
3,81,388.38782139684724,135.07042080323868,9
3,82,301.44673551724304,243.3546648045955,9
3,85,205.5223556185347,212.3957950131977,9
3,87,634.0244957333915,460.91439529344075,9
3,90,384.05551128156327,137.1279414873682,9
3,91,105.01300765604671,69.11938563029844,9
3,92,958.0231684023477,740.6631735405117,9
3,94,87.75708672570666,36.34225654815467,6
3,95,1633.5366235675103,794.9285599743596,9
3,96,648.326024812094,406.6646165201238,9
3,97,191.35282435216877,94.02072573252285,9
3,98,10.922076580321551,13.213214429205948,5
4,1,3385.653588921124,3527.9417502742986,9
