Store,Dept,Intercept,Year_2010,Year_2011,Year_2012,Week_1,Week_2,Week_3,Week_4,Week_5,Week_6,Week_7,Week_8,Week_9,Week_10,Week_11,Week_12,Week_13,Week_14,Week_15,Week_16,Week_17,Week_18,Week_19,Week_20,Week_21,Week_22,Week_23,Week_24,Week_25,Week_26,Week_27,Week_28,Week_29,Week_30,Week_31,Week_32,Week_33,Week_34,Week_35,Week_36,Week_37,Week_38,Week_39,Week_40,Week_41,Week_42,Week_43,Week_44,Week_45,Week_46,Week_47,Week_48,Week_49,Week_50,Week_51,Week_52
1,1,22932.501965561787,296.00158076814466,-582.7275960147355,286.7260152404076,-6866.311136405004,-5445.600788479623,-5005.296758631052,-4378.817775064241,602.4423887626716,16029.029555529027,24385.219849099547,-3871.1282693382364,-2580.1766264982866,-2111.275373288638,-1530.2679337601255,-1015.5051833919111,11979.40352246786,18008.708801252124,4112.527711721611,5652.728283837228,1559.0989077024412,-5110.527277120371,-5124.406361959823,-6518.042531509306,-7090.67873944996,-6355.840649571988,-5979.109363156404,-6193.683809312003,-6441.927462121827,-6606.903713217336,-6011.585329196458,-6009.771913529104,-6936.755333228917,-6896.043691918348,-6296.262168747817,-6922.708104496223,-6821.025757166417,-7375.040126574303,-5337.190070206804,-3975.5072026895396,-3278.5344797566067,-3783.1860539812933,-2802.7892740839566,197.70264155549725,1638.7227753113868,3010.4942195123494,11938.924713886734,13708.112528119324,-3378.6937233067624,-3504.0243265112163,-3905.6788552138864,895.6127462099984,9074.880862228645,21779.689669814634,28571.97040937735,-1684.9734234906055
1,2,46138.75564662927,-705.4560892514816,-135.72561379594913,841.1817030387205,-3403.5969110091755,-4502.982746620102,-3649.596826316398,-4555.139315191151,2856.9426217290443,1802.8466919037182,1955.1798126615442,1216.1217323456458,4700.8999293224415,681.6874251725106,-160.56951838209372,-2002.8700594296772,45.004841060826195,1241.8252605612402,-419.65591598849653,-714.1313261784023,-1357.6482160653109,1651.7414363098299,-1663.8456507826122,-894.5906255198706,-549.844605804604,442.65669322590435,1803.3324025029383,474.72389268268364,-997.1961364852882,-254.54532334243342,-195.24108778627019,-263.52995343435276,-378.05642555670926,-993.1864306181453,3159.843540038724,872.2799764896339,1218.1255506123152,1417.2216380314483,3306.3701309124262,-1536.0433043631424,-1000.9135638350775,-1972.1694072283003,-488.86610053906657,1056.6304502779112,-2702.073444428142,-2067.948904161366,-2782.232139124954,449.2661892361899,-1992.0154738824615,-2549.55008830023,-2470.0455536480413,-1780.2607863770731,1656.634049380738,5078.4442736286765,17002.226480527872,-5791.659178232763
1,3,12863.482576489656,-249.3299035236163,91.13093935566462,158.19896416981433,903.2042350437883,-618.4262035151809,-48.715083043702165,-1499.1024883969717,-1609.6157404797968,-1782.8979215209192,-2353.3236114445185,-2439.021641346356,-2545.335756344328,-2882.000578279195,-4019.5196175373785,-3597.6755251015234,-3623.232429067858,-3561.731555872438,-3457.8078222665313,-3284.187317145264,-4078.9166858235585,-3222.7445246570255,-3936.583686185829,-4108.272274270984,-4179.848508375961,-4274.474777380351,-4286.432524231806,-4434.670633478793,-4804.75819113408,-4840.028481497215,-3466.8694597579074,2655.335899538811,6659.579009794367,7841.700129722657,13210.840702108952,16814.19090739518,27156.417720387934,35796.756272621235,17085.173572246968,-1355.0176297587625,-1838.4899858914894,-3082.3091143436072,-3393.1413116801427,-2789.296924680832,-3372.810604100382,-3451.351363519159,-3792.7747821606913,-3976.7206169964998,-3649.658251479032,-3698.6978281026854,-3482.681770154857,-2419.9687922242606,-1204.5066536815903,57.79558611453057,826.4103157142961,-4543.785683771442
1,4,37220.37574656839,-594.799935560806,-651.4475046570818,1246.2474402056985,1713.4210160869177,-1558.3023321501626,-2404.278982167842,-4111.837771579233,1560.7284261276295,-56.35378561662415,-1250.3262531077135,-2116.9817541278517,779.1453347445888,-1821.9723492229152,-1940.2081154078476,-3771.741915338556,-1094.1804872584582,450.6208903510371,-2320.260259921201,-1809.1618387448884,-2415.7563788016255,931.8694156787328,-2605.8840721265974,-1652.4688875856104,-231.7552613574116,3117.7745751013395,414.78433411588105,-1162.5212380454934,-1953.6047914936128,2058.1018790859757,3757.899914251967,-874.698728129256,-897.3832730041594,-1445.2131500908229,2888.1985660675828,890.5822025565878,1709.7922747293458,-770.4741343178954,1213.9198160192611,-898.7870120283515,-2230.502159838308,-3157.189985922023,-2321.8821139615807,635.4944718685595,-1925.512210133958,-2122.391036953143,-1955.1889262225177,2464.3711740771023,321.6121310857618,1991.0068371226641,10068.80135573264,871.2835411092526,1224.559813732806,2131.5335704754616,11278.790331219516,402.5273333267446
1,5,25282.00732904324,-734.2335623636903,233.98720846755492,500.2463538849655,-3175.2111365318488,-6253.036575985835,-5958.105778644468,-2953.5348379617913,4869.554389223229,6967.559005632587,9265.15055861362,1684.0491611310727,3502.9794441523036,1105.2169847569098,-594.6663761056714,2236.807621962284,381.372504988877,-1263.8365638430598,-6149.3868121367805,-3730.192144087509,-6894.645726033214,-6827.873504072195,-7549.541730735742,-8322.975856916659,-8018.396778113437,-5906.129618524295,-4595.307363418627,-4111.348550296634,-5940.58268997458,-5986.754622808026,-7183.03209454623,-8195.980998057565,-7742.07839616879,-8717.933325512588,-7581.3639212048665,-7793.782683561655,-8467.793632266834,-7858.592024839912,-7853.099911076453,-7828.1430154509835,-6211.615285171793,-5883.446812393742,-4160.520522838365,-43.597133331407484,-2621.6354208716184,190.53546593817958,-2979.5968201283245,1789.755281264448,2778.3917652714495,882.3173178949032,50033.23610251729,7951.649243270047,18916.232662090337,26215.035217707707,50612.42673211337,5971.469205169533
1,6,4993.817867365779,724.4271079099007,-215.75454771884245,-508.67256018880255,-1993.2654096929905,-2014.713232985456,-1980.7172455486386,-1719.0186917008693,-526.4088360053659,503.29647118103276,389.7508120637612,159.86268952104103,-396.74266808989603,-862.270985375681,-639.8145523170829,-601.1621850935404,-1294.2059720782067,-939.4630935871958,-525.61535679723,-771.1101516777118,-912.075066962232,520.5077080819169,807.3416846127451,454.08893405320964,661.2566406595294,-817.9855726144527,-943.6139547011322,-803.688687129316,-858.0969019179348,-849.1525251907607,-652.0319194304941,-1506.9511045788772,-1105.3684920728083,-1473.4262137906355,-1188.7414405124814,-1553.5732612415593,-2172.152068059035,-2116.5641999095774,-1385.6769171480548,-1221.5530560122068,-1410.24625340857,-963.3286260482613,-1494.9466367564846,-1405.8171029823363,-1193.9434309747778,-674.0368282202502,-737.8184071538747,-424.5834120701121,-1426.1938931207585,-1294.7347043156192,13706.347106880321,430.2377367034089,1658.9320927396197,6365.929429566632,17914.107070562073,1279.150680667464
1,7,25821.72120830509,1696.9730275889308,-924.2218847623922,-772.7511428288238,-9378.326837139655,-13656.098003019586,-12394.184183782141,-11747.514828516943,-8086.586136381953,-6758.21941051039,-5185.991310166626,-6604.227109715258,-6294.737427062368,-7310.607138946936,-2149.8040926206095,-8418.54708521985,-5613.466016310495,-4315.185735134918,-7416.296385564381,-7106.761027058163,-6184.148929943863,-6096.26432470155,-6333.735208699052,-4447.131301814012,3483.3286251157174,11803.310643130735,3971.9773846413714,2323.3308781335973,-323.51790021227407,-893.670193684427,-1102.7185525866166,-5363.641635922684,-6512.595363942015,-7640.940829723131,-7630.465251606975,-8247.179511854796,-9354.723868914934,-9540.523129142837,-8948.123092671125,-8498.939714644293,-10243.097166241112,-10349.285521183014,-10930.510987339256,-11023.874859220907,-10166.050849989848,-5670.9962285707625,-6451.814693236921,-4553.414700189586,-2013.8662938649493,219.62921489927584,43104.01211314014,15051.722131969342,30986.268666140895,56704.1905363282,116884.52324631881,6425.489397376969
1,8,35744.024787205235,-961.8910645378268,-753.3928671355628,1715.2839316595423,-642.4809631901567,-1781.1753828243002,-1363.1335295435072,-1893.7210167489175,3714.31628975052,1093.0134105440486,924.2895769412308,-404.89020212995615,3157.989741741783,-365.47657323410147,-818.5821932927903,-2691.6837856252046,296.8779362845938,-74.62865320799014,-1683.0851569192994,-600.428061909413,-793.4707759546249,2159.9192359250937,-946.2059068230902,327.6915331095388,177.9742568479279,1818.9082098590154,1062.4075905665218,-96.74545901228974,-794.2862538368727,1182.875175496423,1138.752244520949,-901.4139455319939,-708.2950964688316,-1004.4407631386973,1452.2322618894566,-2014.9989879974657,-2451.382325670375,-3079.5950481439345,993.2880335067458,-1590.86482306679,-1503.9682069371343,-2284.3696917475363,287.8719153135541,891.1660807653099,-1224.6755079641302,-1247.3398809210998,-1097.0815726242067,3209.188237562612,-88.60856859905157,52.56475523585874,-438.6063568867346,1369.1593145746106,1501.3139408551895,2026.5829709536167,7072.335347721961,-1325.0833700224828
1,9,28242.499729942552,-1320.8347820216763,-764.9558584160451,2085.79064040773,-11654.63266782394,-12991.487562229684,-13201.526322243286,-12356.710435084784,-9283.636897784821,-9553.834967337667,-7929.629373581311,-6118.259060490864,-3214.652420035126,-3311.026769671563,8291.575874361113,100.10122030715318,2562.1729983654623,2711.6760385955386,2780.002961206874,-491.4523304756282,-697.7458021984959,-1268.4077854940242,-4254.971988690427,-3693.076178496357,365.0188980217182,3997.0932931628504,-1105.98846952885,-1249.7934907384558,-2038.4689126009253,-3912.465058059978,-747.306077776457,-7801.466867261013,-8639.618040752397,-8797.740477957539,-8973.437145962163,-10423.717923421875,-4416.560449897735,-4002.8167847339882,16725.63020695681,12305.395761241425,2537.9248603282567,3154.5509997375048,12458.584810587243,7205.199990990029,4850.75865801327,322.69931985046674,5925.344484965959,12053.040077629685,10287.817334215464,7590.34187397128,17835.07262377028,1702.4538174426468,2086.6958521082897,4759.950566089192,21936.1171133755,-2414.789374900164
1,10,30965.47721390915,-1254.2282465621556,97.3459269490858,1156.8823196005183,-6701.752819484173,-7616.042204674769,-7435.186066632964,-5606.6903664910615,1438.1434888132035,3310.4698393045237,4564.583491295561,3439.922546919558,4420.436807378459,2237.5749028037044,3758.9139451266565,2388.8994919171437,3718.5863105931044,3033.929953041938,1092.915924831769,560.4432123023003,-665.9691734260546,713.6119548378202,-1317.7127332582793,-982.7467010373191,1326.7186188716742,3559.91039919661,2116.875239548357,1639.8124011500104,1181.53042519759,982.6959265901764,1699.7516915895924,-525.1389113207388,-708.3821695218107,-901.0591406801907,976.2766171361619,-138.66801386612116,-644.2853550344068,-266.1332644614961,-246.69515587834613,1466.6320891892663,-514.9322204750375,-2299.3933196641747,-525.6842452770584,1271.9654589290076,197.84083362649773,-673.5847246640216,-3407.263812063225,3469.7528012852035,-1175.9546249793761,-2793.3851883558023,-150.7058325957344,-1738.9309298618034,-1028.1621098288595,-2096.1115631849666,1071.9597857360784,-5479.583510535743
