Store,Dept,Mean_Error,Std_Error,Sample_Count
1,1,2562.2284210623384,3887.5237936661397,8
1,2,2555.9262475905116,1965.4222307342409,8
1,3,966.5305032419351,649.8892735566029,8
1,4,1388.303991810214,1231.7263343965715,8
1,5,4645.002995579204,5291.239026689799,8
1,6,1192.1888238263703,517.6846998810926,8
1,7,4577.794096454141,1298.3488854751367,8
1,8,1061.6714102447422,647.8583766377492,8
1,9,2692.3581125876785,1905.3101024455489,8
1,10,3742.794950608405,2511.2626002627985,8
1,11,4422.170470556533,3291.079155082849,8
1,12,1331.18892899098,810.8375154512423,8
1,13,2180.9908449569384,2089.5731730232806,8
1,14,1716.3062225289314,1420.5029483223445,8
1,16,1466.2795447525773,1309.3909491867912,8
1,17,1562.6067561957166,1323.524740710632,8
1,18,2174.8955097414787,2700.8129750773633,8
1,19,650.4231106045431,156.47361666727986,8
1,20,1077.770903816948,736.9641318526648,8
1,21,258.73469411401754,247.63754088286078,8
1,22,1383.3457050539937,913.0659609913548,8
1,23,2553.1658940603793,1620.7338297880115,8
1,24,791.6288404674785,698.9024668474236,8
1,25,861.4125512281454,735.1437572212538,8
1,26,1106.9278953685882,691.0622877502598,8
1,27,293.6281019865631,177.94020780968899,8
1,28,188.45511675789467,94.41951952523856,8
1,29,700.6095064473207,290.25501869019587,8
1,30,788.2032829240875,532.2712820865239,8
1,31,739.6471614563347,438.4568478516216,8
1,32,912.0683260717441,838.5349245183596,8
1,33,1060.8420382415525,871.7115305953282,8
1,34,856.4855397085798,931.0181937384376,8
1,35,256.88552653825366,322.6174071451077,8
1,36,686.5826166221657,940.2691573013327,8
1,37,313.26335883169895,272.333915867033,8
1,38,6775.252947329895,3514.5659758311326,8
1,40,2101.6046262467135,1833.5545982826004,8
1,41,553.5211203242023,192.9211503609138,8
1,42,631.4972429535176,671.1999702172992,8
1,44,723.0418884027683,225.79892753164458,8
1,45,16.88299589643471,13.251260340756774,4
1,46,1323.3195199928057,1104.6269012746543,8
1,47,198.0,,1
1,48,752.5922853637094,618.6732018179287,7
1,49,1875.2307147130502,1207.172143210586,8
1,52,651.0998594260542,541.176110500543,8
1,54,112.6310384781876,62.519594331029985,7
1,55,1910.5947300703701,1561.1254187187665,8
1,56,698.3426801565159,620.9834625308771,8
1,58,785.658543687111,504.47850919202585,8
1,59,790.9245025196657,256.9245161381947,8
1,60,146.68620691983065,69.48318770254579,8
1,67,1102.7611938325547,1357.293182200437,8
1,71,639.6789759344845,1093.6037942314042,8
1,72,7313.858822437906,8500.066100122935,8
1,74,1373.5762955477155,1120.8675434287156,8
1,77,396.0,,1
1,79,2429.524965267884,1188.0643401985578,8
1,80,3098.648974043261,1020.4942479190507,8
1,81,978.614714908103,1001.194228857374,8
1,82,1218.7273288169167,846.1047522974865,8
1,83,926.3797013292059,514.3146629398943,8
1,85,1067.7121420351382,233.43541936206782,8
1,87,9770.203906850375,3876.0063141846463,8
1,90,11382.545980389754,3630.133777417656,8
1,91,4067.616643060882,2640.2844738644976,8
1,92,12186.42532756869,6014.282951995119,8
1,93,9029.914237010958,3187.3600114741935,8
1,94,4839.926231360876,3021.4268010008605,8
1,95,5553.531478813511,3410.2418287103665,8
1,96,17728.389146670153,3323.258520988149,8
1,97,1888.1384502099613,1274.831628215399,8
1,98,1335.8964567460866,675.8537999916421,8
1,99,384.6761654780235,394.36202286912766,4
2,1,5126.124696456641,7221.931611053938,8
2,2,2125.0409231119183,1572.6802915289397,8
2,3,848.3998965636054,674.4697790846086,8
2,4,1830.4642717352608,622.4639228954579,8
2,5,4049.704932771198,5559.20173398084,8
2,6,1807.2591124951502,1103.5449334220727,8
2,7,2940.4568042773717,1878.9386882572524,8
2,8,2494.8027938880414,1319.8635686384087,8
2,9,2219.6759078106293,1310.8447666536422,8
2,10,1469.484765036285,1258.4981155611554,8
2,11,4314.870882865367,3326.630770649982,8
2,12,500.39653753782466,333.1579000051979,8
2,13,2181.5307977622533,1532.8334302550702,8
2,14,1687.5715593407513,1193.3128819044473,8
2,16,1973.1300290120976,1370.8956193108918,8
2,17,1445.1879508099587,1032.1716313360494,8
2,18,3736.671165201999,4102.046541961075,8
2,19,868.7140215462999,414.5114586374191,8
2,20,802.4869163647837,365.0806958105426,8
2,21,1867.7714402930774,276.76056139775153,8
2,22,2561.860036016011,1767.4221176698195,8
2,23,3250.9161123343883,2479.581362280772,8
2,24,1976.5540950436716,805.4337883305087,8
2,25,2875.0748678222685,1622.885839484403,8
2,26,1484.5598823032674,525.4699703428506,8
2,27,382.5731526681159,257.5765788261037,8
2,28,250.7634745141579,132.8968388022712,8
2,29,1317.5751254634238,819.9581390065337,8
2,30,1254.8578214072263,567.9904071253507,8
2,31,502.16794569272423,609.11506463323,8
2,32,1633.540481530029,1662.3000978027574,8
2,33,1539.2461541690093,876.1036696499737,8
2,34,1367.2611988240483,873.0414826990834,8
2,35,393.5166641237013,339.98652063005983,8
2,36,556.6272009265336,796.1075743641278,8
2,37,330.720033856799,294.26798728263236,8
2,38,12114.797363958482,7610.104358262327,8
2,40,2514.017124004751,1677.7237867662093,8
2,41,473.8010101809218,496.9876423539753,8
2,42,1018.5850790439209,865.1947070947473,8
2,44,454.80693026840004,319.94409507017775,8
2,45,19.75231463363909,9.019679965130976,2
2,46,1154.711227217328,1004.9219801842494,8
2,47,15.0,,1
2,48,835.9675077612285,610.3758478345601,8
2,49,3106.56109624253,1455.9665818642325,8
2,52,278.02476599408516,271.9430590126643,8
