Store,Dept,Intercept,Year_2010,Year_2011,Year_2012,Week_1,Week_2,Week_3,Week_4,Week_5,Week_6,Week_7,Week_8,Week_9,Week_10,Week_11,Week_12,Week_13,Week_14,Week_15,Week_16,Week_17,Week_18,Week_19,Week_20,Week_21,Week_22,Week_23,Week_24,Week_25,Week_26,Week_27,Week_28,Week_29,Week_30,Week_31,Week_32,Week_33,Week_34,Week_35,Week_36,Week_37,Week_38,Week_39,Week_40,Week_41,Week_42,Week_43,Week_44,Week_45,Week_46,Week_47,Week_48,Week_49,Week_50,Week_51,Week_52
1,1,22943.211994201054,277.51584774576213,-596.4428067384893,318.92695899714516,-6919.151903366379,-5492.812068244248,-5053.6165314824975,-4398.471605091318,596.7147576256169,16079.47608899253,24404.798865281562,-3892.2126403262396,-2601.1445844537243,-2129.9525107405934,-1580.1488589205271,-1087.304367357987,11966.06547077084,18013.3988301595,4036.4079706284383,5637.317940192537,1542.12667206284,-4522.181964493539,-5067.145787317554,-7022.374815138827,-7046.9683030696,-6022.2073443673735,-6110.987255842682,-6458.840131959407,-6639.764018267443,-6369.238852106164,-6131.093369924097,-6084.97190363429,-7094.406649961816,-6642.268435947428,-6136.447048114082,-6794.732457031135,-6903.980788215849,-7372.024780388353,-5082.879437654384,-3939.9203003803927,-3289.5909767907215,-3776.8922686123337,-2834.164146328773,181.4862026446066,1637.338702691045,3005.6827008633195,11873.037921572959,13629.39179297451,-3387.8072147318667,-3502.9265622746875,-3865.4215139486078,896.9549673407162,9041.594153517506,21770.069527041163,28632.375888010178,-1690.1870557773339
1,2,46352.963436401784,-883.1804452717896,-433.7991822762159,1316.9796275421068,-3720.602879632893,-4631.601631270094,-3822.809907698423,-4943.965627900152,2507.8789597203886,1865.8827729942386,1863.0327576481056,1181.7653904847991,4235.505164586417,482.55102003581624,-387.46622908246377,-2250.432950720735,-361.84515409423636,948.2293511904753,-760.1803764068715,-594.6439132984499,-1636.9136688848064,1628.7545505347143,-1827.9847182397682,-446.5329936142596,-714.1549037863006,738.3763316815516,947.0625977840806,767.405365475295,-1362.8758265165109,535.0885286872443,-1219.1204905595732,387.8279855235369,21.193115655727993,-627.6153895707309,3485.656013356953,1331.6969410127745,2261.010226460124,1677.2076075406258,3179.979562848794,-1694.0914599046812,-861.2996765139994,-1809.4381952842282,-524.1686129452078,1146.0986702601647,-2673.8019424264726,-1844.635238654367,-2776.3419853670207,479.68749860919496,-1780.1886461132283,-2256.0348341862355,-2582.378459928687,-1756.0565848303781,1890.6171266157914,5692.5161474900215,17111.885705439796,-6499.72709420021
1,3,12821.040629933173,-292.0632113929798,105.89396949461226,186.1692418966768,1540.4672042251798,-535.2449492977005,-51.55572927711165,-1612.4401316049161,-1788.1677083645716,-1947.5987175377697,-2452.4505549038518,-2632.8684719689923,-2593.0413606547277,-2919.6705334569383,-3990.192831143579,-3717.8371273986363,-3554.188829527072,-3484.2831458167075,-3476.174312019955,-2896.713213608865,-3944.206274783521,-3036.4123427818117,-4017.8735794144072,-3821.057139033062,-4070.509819991924,-4040.471730002789,-4234.78986662943,-4265.159165667036,-4700.029563422763,-4604.625262981684,-3124.32556829656,1798.5807302596966,4751.375315709401,7365.337678837895,13251.29302105698,18103.619457826022,31004.792019799897,35919.90333154523,8273.219673987553,-1029.9983783686862,-1622.1260465199693,-3008.308754971324,-3369.0597361299165,-2811.081653972375,-3401.2911210653524,-3435.145906484165,-3733.5079530021285,-3873.3525908140687,-3460.2264753037,-3499.449912817844,-2950.0231902673872,-2056.694541977968,-684.9727216369392,809.1873297658007,1933.9238063670973,-4304.572656510596
1,4,37137.022498149774,-486.59940303026195,-571.1644138152977,1057.7638168422416,2123.7663997774307,-1065.588347253294,-1720.43186393501,-3695.7198788958153,1585.431747420013,-122.39489139393423,-934.7185512082802,-1528.6260930139406,797.2772110117602,-1659.4045210652152,-1791.3365534371321,-3442.685847200046,-1273.1436907278535,456.62142956895286,-2119.040770108655,-1762.3789048995218,-2570.85687091469,849.3476922665084,-3126.243287639436,-1321.4516296372994,-656.5304225188805,2529.4171608827432,-787.6766417629432,-1367.0353006145497,-2449.9722945645663,2074.4016249994083,1841.4894961226964,-732.4785892880002,-1166.961388109814,-1242.1485045904474,3277.2864261668797,1360.4234525184734,3453.313802101511,393.9257542359228,1546.3881750633323,-1056.1131949310372,-2032.7990286615475,-2895.7826583645688,-2666.4730116089854,300.44766555080975,-2220.9597632960313,-2056.9571183832413,-2215.4762493085245,2111.3755037413725,224.54224463526975,1952.1579233751436,9712.883153168152,314.30175286726814,1251.6432556310951,2302.1569135507925,11194.91136578357,27.875716881610355
1,5,25314.64897414489,-770.4313283178387,-47.33615422868526,817.7674825424646,-3522.562931233662,-6498.433987262377,-6263.8807031748765,-3233.6570228308974,5247.347251752961,7413.966948225012,9729.45641718448,1696.5398299564454,3619.3640601649095,1105.311388643145,-757.560963221952,2000.0107143127366,402.1032746958769,-1480.2551499600074,-6464.33648626939,-4175.362483644766,-7251.688200990939,-6610.054368679618,-7703.152161217965,-8775.114475196204,-8305.430353375466,-4564.1022826154,-5401.271215475842,-4472.202199513245,-6135.377211005532,-5767.416619812205,-6895.1234580631735,-7767.168344871201,-7523.702121393096,-8000.929675999452,-6214.046876579303,-7278.754096240575,-7982.175235753517,-9502.457505763095,-8327.18792270751,-7885.306018753264,-6430.958476758788,-6100.293135115029,-4226.986885898757,-123.75314149812664,-2792.5221108047745,204.73475277688155,-3137.737839819994,2015.8998561709418,2860.5060058666986,1013.9135792935233,49564.07772089284,8578.9595893126,19333.5486563007,26061.287694370098,50717.7055851439,6006.228336499197
1,6,4975.233144988298,747.5731462276982,-153.94856025748086,-593.6245859680557,-2019.2134500778795,-2044.8755768892713,-2017.3174987556836,-1707.5196506440984,-447.1718244499907,589.295165901543,475.36297860034955,137.7109560072188,-478.6149416094028,-958.150991750459,-628.2116004065139,-523.1838637305478,-1167.9569368518735,-827.7959352375041,-467.10022898896995,-708.5997052065368,-893.7389599887691,853.5909633237801,916.0401045811212,43.71472258960594,390.7281752355777,-636.75089337874,-874.8763001827974,-1110.1990252278958,-1255.8264989640247,-723.2979050927214,-563.5412431474879,-1387.6939409100312,-1096.8026542010668,-1480.6526259730776,-1316.247730888754,-1350.9746133199114,-2360.868270552764,-1939.3630703026324,-1328.2168654159807,-1267.5597802144916,-1381.069842036549,-1141.0601297734515,-1561.689408821873,-1439.8289881459516,-1366.0483894714027,-718.0123543150479,-856.807160956713,-555.7800266533553,-1279.137751258381,-1339.9615286284911,13647.400929743673,351.4575662131776,1753.3030710426724,6677.244376652417,17874.069585995843,1511.7995665326505
1,7,25676.400079899908,1903.1531390396613,-683.9541636809943,-1219.19897536489,-8848.33121239541,-13209.547475153473,-12028.994836626365,-11309.41471034672,-7619.158755242574,-6530.449952243623,-4894.328265882616,-6186.530119534258,-6192.678901769881,-7090.800897122394,-1979.2432640249926,-8372.421015070564,-5787.396060346302,-4321.267816568927,-7422.6590952936895,-7257.860191207674,-6310.216595190697,-7602.284469775452,-7349.610980914129,-4372.692813107672,3092.8489881134674,13912.042766598244,4225.626822657774,3219.8969556130833,376.5494327819639,-1060.7219828419643,-2053.345811372906,-5691.13900902947,-6929.809597457557,-8018.672126472266,-7290.792235631802,-8762.350619821149,-9273.100127231426,-10526.7937315447,-8845.580725955688,-8684.980043122776,-10385.776475131423,-10436.770589574697,-11120.136639133141,-11180.50576037366,-10263.480341002543,-5791.5023109754375,-6377.672415456811,-4728.537691569761,-2230.286329295322,16.631506061703263,44017.92329467337,15016.329247035888,30300.035281350516,56451.725948752886,116725.00241721954,6983.229329913336
1,8,35398.22526243916,-609.86015277575,-521.0025851068405,1130.862737879899,196.7292104307793,-1479.525123748675,-607.8249642989533,-1287.9213881447022,4156.5230831534445,1039.883310557781,1527.4177366949084,365.7686920694521,3543.398677433552,226.4103423620373,-438.7814292094519,-1925.8716886349023,621.5344283081382,418.44661720750156,-1265.8074369274875,-363.720652624699,-730.7521709624748,1846.7597253998874,-1076.1413691269513,-1.5296226087887568,254.3919041303339,1314.9137602010778,-127.055561261437,-605.4304355836737,-1546.0327120319598,1131.675077202567,175.5627379742716,-1513.323520582153,-1138.5158912299394,-1650.911200997071,508.9640481628897,-2591.4369738066325,-2736.0782906542504,-3049.731197215857,863.6618108961956,-1548.7807570377715,-1375.7964261818772,-1910.2359520561374,94.07069650884176,1098.5529057622157,-1038.0268293795116,-931.111992662666,-567.2017545554257,3111.093109827063,-140.39389286858378,187.94499255673597,-243.3320874647642,798.4552611971469,1176.3458573138582,1843.0880722252602,6924.243782075555,-1534.5645177826425
1,9,28229.454998807378,-1246.4058967228325,-908.6354384076024,2155.041335113497,-11865.217669921809,-13119.020414681478,-13321.023745186005,-12347.618613946188,-9324.070366802653,-9565.65312312518,-8002.076615749251,-6070.103759113851,-3043.581633170138,-3069.8073222446787,9062.06050100987,319.2578233042511,2624.37358309996,2643.504197269157,2495.6547757538497,-804.0743772080042,-899.725400489319,-1759.6231588700616,-4120.612427932372,-3461.7930101514007,355.04091770050906,5315.948007354111,-504.5933099262763,-1082.128704531081,-2256.014795331927,-3928.875590103613,-705.7456223204521,-8286.248596207546,-8945.797212723783,-9612.222246999496,-9896.019579208836,-11424.858433208461,-4098.428685229944,-4654.433924890199,17766.265789500696,13055.60649303092,2741.625993269802,3387.2680795250967,12417.905934422994,7326.29277142182,4890.710184108926,693.9233966306776,5893.725994135647,12834.169251786854,10376.622797599459,7812.780913716395,17709.002951357277,1591.3749867411718,1985.1183339378363,4339.07391290352,20908.98566360085,-2376.9249139253466
1,10,31140.0068682958,-1585.0904653719406,-14.751384761251986,1599.84185012382,-6620.043263389521,-6848.1932881076955,-6631.637492878042,-5528.604454110441,786.1329770253354,3138.5898165013878,4055.7614422642455,2845.3612910449497,3380.44216348496,2013.523624178005,3027.305040134696,1763.3597327095677,3014.692937000697,2226.2809534928333,469.8456459586591,112.00924427720604,-863.5155653811767,369.33115186476294,-1893.6196211593665,-526.4827079998763,1082.619339752987,3107.6056658548796,1202.0559829312836,2060.1825302883335,1066.4147743443484,1038.4579189464082,1362.828842360455,-363.23384286012947,-312.8608277863472,-419.5946594957073,2104.739365360041,1232.0503051754845,1490.9589021452398,1703.0148769385694,1561.6464626726718,2345.4069686029384,-382.45052912988865,-1326.1028743287702,-177.99585397366684,1608.0782000930938,-137.96836503253115,-695.8644715327927,-4039.966475401897,2448.326041326356,-1655.2415400866464,-2613.290777088808,-2129.137134453609,-1470.671029095978,-716.8117336895106,-2372.2685117924907,60.93877399312987,-4952.405951931826
