Store,Dept,Intercept,Year,Week_1,Week_2,Week_3,Week_4,Week_5,Week_6,Week_7,Week_8,Week_9,Week_10,Week_11,Week_12,Week_13,Week_14,Week_15,Week_16,Week_17,Week_18,Week_19,Week_20,Week_21,Week_22,Week_23,Week_24,Week_25,Week_26,Week_27,Week_28,Week_29,Week_30,Week_31,Week_32,Week_33,Week_34,Week_35,Week_36,Week_37,Week_38,Week_39,Week_40,Week_41,Week_42,Week_43,Week_44,Week_45,Week_46,Week_47,Week_48,Week_49,Week_50,Week_51,Week_52
1,1,3873665.965135958,-1915.537613956426,-3074.8725680564507,-2028.5594430106541,-1915.9472497143722,-1492.6359587697066,820.9311379624764,12944.062499931088,13734.124533131668,-2537.477742394438,-1518.328411251657,-1277.5442822494583,-994.6726355886925,-622.661931768295,10372.078830480354,7701.30982174384,-234.96945364363603,8054.151056574183,4633.670138046013,-2765.0683545896663,-3116.4663620743117,-4450.681072705259,-4519.843713759505,-3844.678770982595,-3952.9890945209286,-4133.147269052082,-4239.079831267433,-4233.0718891406505,-3902.276227543673,-3862.1135740895575,-4544.423144777285,-4310.502193268035,-4028.926343457466,-4359.559291195253,-4342.0556870622595,-4754.410717338834,-2526.207350499674,-2118.2242500145985,-1969.7869727584045,-2209.7718201215675,-1338.3100859015074,-154.742378842932,877.6380880580451,1935.681790365417,7659.771436181481,4966.04423611642,-2459.5238376596026,-2104.479673252718,-2680.856163399049,62.00401381584185,4366.11774715985,11000.710352923448,15395.372016061105,-1904.8019528290301
1,2,137892.13562303054,-45.90233812704427,-1841.190303245814,-2800.1196804112105,-1763.5253107727654,-2640.9812076357007,1881.029550144243,522.5110852173451,1725.1506436413097,872.0686593889818,2983.5782868160736,-189.8593080970641,-502.81442338833983,-1498.8935115147199,200.09641693185074,149.13330146584892,403.09313975516795,146.46547495753634,-799.4968902478031,1227.4847643642158,-1186.6482257520333,-273.1916180416218,-245.83808054796705,458.4147094115657,426.5691920207627,449.98909351455876,-823.6400939550628,538.7619926345329,-463.986139139225,282.9074551270331,-180.38433848099663,-519.2317555001322,2271.2543262638965,698.9379937309486,1211.0526579184461,1642.0641486130435,2652.035796907233,-347.3543639504195,-294.10487667375384,-531.8544138186866,285.9348939176683,402.85493844597784,-1208.7426350834608,-991.13806472496,-1236.5016515203308,15.883533432779016,-1366.5968493792125,-1521.7268932377026,-1558.851213822763,-1167.5023101512072,384.22838326631006,1616.5873208418145,7084.84282940803,-4578.756429044184
1,3,-1885676.019765149,944.3852834904822,1053.7243142453988,-515.2726720810916,-418.48636132410576,-960.1002397876975,-1262.001743445908,-1526.6117586317898,-2019.3814529704437,-1881.9616620848324,-1842.6932599653924,-2170.2343952034325,-2835.470717809879,-2659.296081855828,-2517.4410712942745,-2417.177734023284,-2347.7229040427915,-1877.873259639116,-2664.680793032946,-2207.099018330964,-2913.175012960758,-2811.574000341123,-2975.618786199905,-3041.614038045771,-3142.2056956731303,-3185.8532413501457,-3519.0957444061505,-3474.968865055881,-2564.208045089458,904.5194225759183,2903.5222735666694,4652.690810977288,8672.507088846682,12167.487683426963,20517.441669253352,23914.436535070818,4760.782765541119,-547.8423838284866,-903.0995337366138,-1604.8050241245628,-1623.601019812828,-1493.5946163115323,-1728.8781004937896,-1685.7578007821305,-1788.1139334859713,-1816.5390480762323,-1663.4512390129084,-1724.9134483406817,-1344.5354195441764,-844.5578691434919,-119.41961237367417,562.0099497434118,934.7606371520465,-2402.9555466865377
1,4,1004654.6527688606,-481.60639803262154,498.3087524981315,-351.93694748916425,-641.7241126582885,-1578.0187781173513,1434.5043246315608,-237.93468495256823,-242.36755957318871,-1270.0708430963002,645.8828644752391,-1397.0763580207288,-1129.9675452092283,-2327.6801274997974,-250.44167157385502,-310.97122656523896,-1488.2650961202032,-861.3456914428875,-1218.4380460814384,737.8548286684392,-1634.4860035118495,-919.9516120957082,-157.305440663423,2491.0453444818545,-113.1191860542189,-583.900255784851,-1385.631365178901,1895.628403236641,2035.3395650906334,-335.33750209687685,-639.5560889855483,-655.5941755944712,2279.864040312854,768.1331212457649,1970.8808660268398,51.911345153950315,1299.8453481820509,-437.0526072276914,-1243.780500695379,-1820.369547591464,-1318.0271396764072,-493.3125900246811,-1267.1044488599694,-1310.2194878989462,-1157.8146762720353,805.2389847343699,-288.86986912339836,830.8109805963583,4729.59886809658,-5.854770881607321,404.51942508408,1021.3092085442194,5469.818214071411,-296.96852851333443
1,5,3622116.4071674175,-1789.7322764938444,-826.2897930947861,-2300.362836512742,-2623.814047546949,9.554857505763431,4540.8454211756425,4607.985877441234,3440.183805181084,893.021358250528,1962.6106558682873,451.4761124513637,-18.52687755236998,3555.61628191087,2086.8248691242743,-1000.3653501906878,-3782.8518318280976,-715.8195701367308,-3255.750941139642,-3533.588230285653,-4784.346079462437,-5271.820493230681,-4778.115029517895,-1951.3346424862718,-2628.7700791051234,-2226.029909035562,-3117.547022566057,-3006.865438049099,-3678.280359323036,-4525.211580886088,-4198.15427080731,-4665.27642469029,-3404.268122637599,-4408.732269427219,-4738.793964939022,-6111.55450609341,-4378.884948262618,-4429.650950369628,-4066.684362326666,-4311.203857645579,-1849.0110973171184,-2163.6533226839338,-2947.175682949314,-3016.3835534004793,-4144.28193061694,-393.9239490178118,-402.3932885124071,444.709142394119,22705.741678674338,5450.895290927493,12860.423303845277,16614.732578688294,31060.980065038675,2970.115315169803
1,6,3155729.810232339,-1567.1747626498768,-986.5953062610246,-879.0929718598862,-883.8233955808928,-620.1884007919067,43.049171580642664,528.6244233431419,546.5750548552415,132.54233884238295,-134.60909568929952,-375.28002774065715,-400.65805629288275,-89.39494828201501,-595.6162819069094,-520.6256792459294,-290.86790572245286,-263.74800086406304,-619.8754154530994,753.7250740581111,783.7623684765382,-22.39420368425853,220.47953307333984,-219.60759964686252,-457.03725635595913,-449.1421983951847,-476.7771064393329,-166.06148912694445,-208.41261637038969,-735.3523355781514,-610.3086141242952,-801.4242976600549,-651.3637976042667,-766.0614475657538,-1375.008453559353,-1163.0383059901346,-973.2739428809903,-840.9792348647244,-784.0317468581239,-778.4052172362768,-813.5001982291087,-1069.1826416148767,-891.4401797313274,-890.9074705934866,-991.7013638470003,-723.6767459749911,-1137.1470302182915,-793.0578186200871,7136.102022992024,6.856253820590957,878.0770629957615,3580.690627967975,11223.259815581156,-384.07494912567176
1,7,9151447.637636004,-4539.002119715936,-3622.13244888218,-5594.300870992315,-4800.818261464497,-4277.955674299883,-4223.38944849114,-4139.530651942952,-2270.79262763208,-3217.9883639689406,-3200.342797430688,-3602.464809253401,22.375088702143344,-5027.457277784771,-3294.230354321586,-3653.321401886905,-4612.539237595989,-4090.70275105647,-3775.4139926679236,-4104.954984877793,-4359.973423099722,-2403.927029973648,3447.708213010978,10515.515613135645,2761.648365386542,2773.841872474456,814.9459440518136,-968.0545382724621,-2268.858002702857,-3918.5835145848014,-4780.935621524517,-5326.675270273075,-4629.494086777047,-5711.964934706968,-6497.104352433392,-7167.678124945163,-4994.069832591927,-4558.975197071606,-4932.702882796411,-5462.104732199464,-5701.299262938552,-5769.333810808815,-5759.05267323765,-5438.768623297716,-5266.4355965467175,-5284.231901221103,-3728.741180052167,-930.0414198178884,20214.574078846144,10261.62289850558,19550.611148076794,35318.386990317944,69037.49838300254,-1351.3866290876524
1,8,562043.7709141268,-262.2811113928567,428.64805062205744,116.59588750414638,72.71567676858409,-330.5801065902348,3214.619770827697,1005.5885819618609,1187.816642674889,367.47348374763214,2079.23793105266,-5.118558020892736,-206.87540680157613,-1220.7166109403104,455.06747569436897,-631.8204711653785,-946.1131564981322,-392.4395470386291,-541.5616827431724,1266.893997175849,-733.1663737836133,43.23562253767984,127.88748157093613,1042.7105440291562,-152.5196055493811,-343.28300297308016,-974.9494365627446,777.5577777854432,-207.16891053452764,-947.9368225493716,-653.9770566658912,-1033.9458274677452,385.74112655514807,-1583.050189417378,-1697.786670423978,-2038.458506862043,249.36444723420053,-915.1665255310052,-946.0615077830032,-1134.7571909420615,186.95133686850596,409.93776207649944,-534.9268721575958,-695.0044820787423,-422.23436963567804,1383.913837492865,-187.72587530052783,627.5821335435126,-338.6404968127879,520.5957203944948,470.19501185845223,1105.8133247180403,3290.9394532900837,-1001.0978151552641
1,9,5878940.412169193,-2911.1832505241246,-4167.390860188636,-4970.7860700352985,-5325.796731610025,-4628.92646886998,-5463.7363809440085,-5702.3380526355795,-4459.61224830438,-3277.502097413069,-1297.969029346515,-1099.910998865884,6648.097213320901,665.8293028613965,1379.4298533056322,673.0314333237885,1227.979924307798,292.09813670453974,483.98138181940107,-535.4457159762848,-2097.350562039629,-1840.923960846583,546.6701210364465,4254.52527423141,228.0777366892527,-332.79266449459794,-695.5596632433093,-1635.0829407441352,820.556137111174,-4837.468641021662,-5087.48526386034,-5421.026172974104,-5738.952510530985,-6935.799780074847,-1801.755930327549,-2465.849870820994,9009.974927491903,6341.650030056445,951.8612914271241,737.0763124511669,5884.4119049937,3043.476902157408,2174.262519846158,164.3285239378371,2170.866652664134,6575.7019652050285,3890.392775564902,2804.8836809757954,8376.358053583803,499.89784902195663,737.3462219518137,1577.2248170034848,10219.192305104105,-2559.720632980265
1,10,-1293629.1918376063,658.549259273542,-2763.1543840736385,-2089.2577456068943,-2378.270311734451,-1828.4164290968185,1054.896639710927,1421.9205496128263,2158.9315106595104,1376.4760528313352,2146.257155075242,1361.5098853965153,2177.194183869396,673.0853926217792,1381.8996543603346,654.0895349074781,708.057747605052,-243.12435716861557,-674.964800915709,-221.2902312927345,-1063.3630624215211,-125.96538239140318,811.1023600523429,1118.3548918037673,1247.3513657698952,1647.3698064502541,1039.8071843427526,1569.47106504551,445.24538211056625,183.54630174388478,551.0764196846962,-264.42938157427295,1120.9263829092356,552.609548536556,485.60204415286813,778.9485597476211,856.7473993117669,562.347092697722,13.478552308375004,-585.1478627958408,-291.6261947973476,-185.2547445231727,-1472.503627823285,-623.7432913341005,-1950.875752803856,-187.41208648939462,-1850.7834046854828,-1744.8949045210145,-1324.3456146111141,-1963.8020431367265,-1254.490222578538,-1019.1530698880113,704.42110483832,-2696.454861892469
1,11,-3824477.1274228846,1914.6881578909229,-2691.2406818709146,4070.183433472669,-1981.2218249203454,-3284.9834876598875,-1552.6731688177458,-4530.80452376566,-4576.995002778525,-4256.463029603046,-3006.2298990577187,-3685.182813625208,-2526.9442811291888,-2088.457362189606,-1989.8598623323091,-1091.7775761644452,-1224.6503587100117,-2248.1475150623387,-1525.1545279676936,668.9484707340218,-532.2945599381328,-1331.6109148833066,1947.622412522255,8437.96549525705,7452.18289805468,7005.931772140492,7493.784750269012,3327.344637022531,3589.0268513175615,3593.20258993892,4082.8592027090494,2129.181938539481,7163.189482452991,1746.9546216427711,-732.6075929825589,-2842.01440722882,-2560.8811328706483,-3153.0978413612474,-3122.4761561741825,-3681.316180980278,-2887.658675344652,-2577.754917371091,-3845.8546616967046,-3758.9941744492667,-3348.497281464832,1249.1370548710636,-1420.7753356767869,-139.90957082778567,3621.3786277878417,2559.9740704808573,2667.433061186671,2627.2389104997305,4123.763104342837,-1360.7740663375257
1,12,-858524.4551984458,432.2671447487545,-1441.5473049934371,-2150.7340512267597,-2106.2278241189797,-1531.7467181574132,-1532.8594635679437,-1584.6527631203835,-151.52039304055702,-489.3287374568598,696.9833330374536,1010.8879621574122,2535.2392778950325,846.9013029133656,928.4703569777532,656.9833594113408,1052.1976146105433,1269.0060955161184,-133.9682953900526,1179.4014051818508,141.40423101582456,1825.8813597317308,1037.3414153948947,1703.1026238658394,780.7238194148377,421.45522542545785,-2.7088322544664973,216.0712278495712,693.5604380455529,-88.45737968306224,705.2548878781253,659.2927290432634,628.4531728550882,1271.1075793481514,-185.91284491950205,-816.7248467462001,388.56013933415454,179.2632435405856,-69.4582300573932,-429.2611325059528,-281.86521544390916,639.3670554513071,461.199459205175,605.2057328141999,-514.1789737405055,-560.8200217656143,366.1330536346793,-1224.1829875073877,-230.11297358830916,-1189.8875550745202,-1499.5040980524916,-1515.7677417434168,-1515.985511069915,-1652.034206324215
1,13,1976005.9046934133,-963.9618073152624,470.1269111485529,-1431.54322375897,-742.9445416809607,-1670.6519734614699,1911.8337622512236,-1366.2023098756636,278.3641852207653,-32.58610877389165,2666.842891535547,-424.99442749203314,-307.8519597531153,-1190.3552714904843,46.23565172706658,-623.3486726836841,-957.8739822644463,-720.0236256086293,-1058.1057120999578,654.913387784654,-1821.2006887000584,-586.848265315468,-694.7855041045054,1347.9324275253423,446.64270043944015,-162.84990308916508,-811.9134351764701,1193.350608132339,1170.8240313382441,741.3551953926097,489.2521268795798,186.4053195072451,2407.7053617270954,411.34621962381743,1353.136684594269,936.8476031057969,2583.78581901715,675.8917663040913,117.92242955334473,-254.56684587599494,646.4807241451621,1242.1832165561827,-181.79073319895667,-784.9699595280485,-116.76603776959506,1019.3884035157962,-227.97401027012646,-233.81628044713332,-505.6769439061295,-613.4675126965099,-922.5396591434417,-1718.593922804133,-635.5791586902759,-2198.946757365958
1,14,2433667.297233581,-1202.9805899434725,463.73720317389063,-818.8259919203845,-647.876671528433,-749.340746034406,1395.4562988104449,1495.549273807158,983.6069112612391,301.90073671210325,1053.5062075103958,-143.58982947356796,-332.5058853016323,-1694.726856403353,-730.8474012043658,-779.1265333999252,-1711.6897877134982,-1647.4085203403945,-1585.0834582068917,-146.50418773008147,-536.9175143343614,-1456.6644390280635,-1068.8275716805492,-1114.8481575013416,-1155.238346206216,-1096.2278225736802,-1807.1653492448386,-1179.3530853642922,-780.3403120262055,-1426.3129144293666,-1389.6521911545615,-1694.885803766102,-433.1705958962913,-1291.5213889914503,-1119.0230049244483,-2105.4370836795224,-1210.342828638503,-1221.2245109114376,-1553.0229023856266,-1754.393313296942,-1411.7740528649974,-1117.2276070402224,-1531.5338178048653,-1897.5740506195702,-1551.68332762961,-730.1664648702365,-681.0377972573662,1525.546663290286,10999.059518146487,380.2514408203933,2654.2122131088636,6455.848901355609,16613.69563983049,980.7211155501705
1,16,-1760876.4978999617,887.8435651181198,-9678.230946445135,-8997.087122246889,-9395.461489877773,-8885.869258084265,-10243.476315681091,-9870.414502129634,-7079.299719692746,-4380.91241081036,318.9322824087674,2194.201797054623,12673.797749446845,8616.3834269336,14084.550005644613,16865.813438759957,17184.555515941986,16879.992345417326,15194.36387462401,14148.425692000672,12063.338802564716,8870.998742575188,13116.451538045607,16201.936341836816,7117.023046967898,7811.039418724427,5202.037679608946,4757.038805657517,5273.485422058405,2028.5416113007145,919.4539937810754,-1396.6533795499063,-671.8222921688268,-2049.326105493932,-3453.1989378389153,-4678.814053632463,-1617.3798567791512,-1991.939192603343,-3715.182846089542,-4214.372794394313,-4893.954919998605,-5003.705894654561,-6115.84382700284,-7029.222353986872,-7989.064864547881,-8410.378512597947,-8399.441257206612,-8892.190716298794,-7608.250463681481,-9266.960671816109,-9258.63060157858,-9115.895329963489,-8053.10258538587,-9166.278309115181
1,17,2026766.9181475514,-1003.3305096640271,-508.2088561060466,-863.4204884013639,-623.001925068585,-629.0878092371121,1595.944657318185,1554.0918416276468,1993.2814826572735,1649.699321400796,1994.7941386533025,1213.5907179725123,806.879542165938,51.93731907508542,-185.72259979992018,-570.6909609462988,-856.8039346981292,-583.9958661512632,-1094.1980503323534,-24.039580692380593,-154.20749012938006,-1026.745560528199,-972.3476949822517,-691.5413132505913,-624.9995566633398,-487.4287922099725,-982.4352044631935,-492.74627097211186,-674.8746293238236,-894.1539295694155,-670.9139477966633,-767.8483798343982,-406.36037408829014,-750.1964284695034,-388.8772685064403,-86.34913316562107,-63.833392253497415,-428.1806465001236,-247.45109685936134,-435.96742986086963,-230.3516241180532,-156.41853361711674,-638.2952644623693,-913.5853668136733,-735.4847034797477,-218.35256286346151,-355.1365786437201,109.0386255712273,1622.613250488442,239.35902738600262,881.5641360994149,1978.2859115478975,4888.629182978074,-145.45591008314568
1,18,5702296.8961678175,-2833.125526913067,-182.99683784351612,-1923.9456288403726,-1471.1152062786632,-1321.1182967464185,-1206.9791707206218,6899.983735966164,8968.856620778695,-3687.025694098372,-4031.6326581249173,-3688.9313144912726,-3248.0811876697935,-2484.9252181780653,2090.2229666042886,-388.65458701725424,-2649.6939410675504,224.8444394119914,-1288.9367771372554,-3945.49673647428,-4179.761440775405,-4215.003336546195,-4212.879297285827,-4208.884910360745,-4209.1565663162855,-4210.091014013606,-4209.3669470686955,-4207.199028100697,-4210.123110749804,-4209.866464209707,-4209.497163549289,-4209.734066255787,-4210.128380545383,-4210.524293871287,-4204.953999498535,-4191.272492928218,-3823.4321080424247,-3710.82903430218,-3280.3667731829373,-2823.105516708518,-2075.4771027902207,-1498.9197413004508,-824.7231898851471,1193.574656374786,7430.634453115484,1797.4327175817277,683.8964247159478,3889.543574075565,13223.595257332017,22817.598744228417,20082.538299936667,13335.07707153883,7568.347882291352,6658.6823890235155
