Store,Dept,Mean_Error,Std_Error,Sample_Count
1,1,15432.866603617149,14719.209020774882,9
1,2,1929.3158608249764,1392.1427261821989,9
1,3,777.2669473588979,454.65342337769476,9
1,4,1508.1839520774947,952.8710312237067,9
1,5,6956.24201768308,6298.85665020249,9
1,6,779.8026050006251,466.39525000591897,9
1,7,2079.486475669424,2057.3169268313336,9
1,8,721.5233572020713,746.5618721387237,9
1,9,3357.478529570778,3161.696347564707,9
1,10,3265.6915968391713,4388.731136486632,9
1,11,3138.3623638019676,2992.535992824856,9
1,12,1148.77439317774,414.3918139076684,9
1,13,1515.0392369730835,691.32152450719,9
1,14,1495.6945768535188,1112.537250059149,9
1,16,7151.07113313611,6036.840120973786,9
1,17,1212.210700318562,585.1589239210276,9
1,18,5880.400063745405,5416.188324779861,9
1,19,226.35282446431273,155.30381199055194,9
1,20,324.4446319406903,224.0144806413013,9
1,21,557.5085127771958,363.05331482852654,9
1,22,478.81866256868074,545.9890658169127,9
1,23,1818.1097961213486,1721.8431777172727,9
1,24,767.6511850820114,540.575043374709,9
1,25,1457.713830735777,1075.0631051320345,9
1,26,647.3254426646239,764.7313715898866,9
1,27,311.61549737850027,92.34630221162969,9
1,28,119.98586686265382,108.24312372363102,9
1,29,393.8501876354132,258.2227583975027,9
1,30,754.9954954544659,567.8610430025265,9
1,31,521.723764654982,289.61112805077255,9
1,32,727.7227705813142,568.7712556042807,9
1,33,856.8169998304752,571.5579341166643,9
1,34,1420.7606713586388,1308.6008990739642,9
1,35,348.73703983918,256.518437276591,9
1,36,472.9189930922364,286.52318844857007,9
1,37,379.18469518974405,346.41630242339886,9
1,38,10479.083529849948,7578.302010509808,9
1,40,1654.686993297887,1455.830156013371,9
1,41,220.20058089579834,221.71834604316015,9
1,42,825.9539598019778,672.2127953190338,9
1,44,312.5662641857599,280.46944143597904,9
1,45,4.745458703150892,4.157588911302165,4
1,46,1173.6767140961363,1148.5901826241395,9
1,47,250.38454096095103,354.0972136355387,2
1,48,365.7165615905925,255.56626540797444,8
1,49,2247.9965891315474,1438.1684372060708,9
1,52,357.2881838213922,312.7141781455267,9
1,54,56.7,47.07247178553513,8
1,55,1205.8394049729004,1010.8123494510436,9
1,56,2942.111319817699,2290.533165869654,9
1,58,965.892447685867,1004.8171511457599,9
1,59,212.85019350111287,121.6965630159754,9
1,60,96.71748094779471,75.82125649579112,9
1,67,793.5116840803911,737.6835606581178,9
1,71,910.3241072461201,424.9712318090826,9
1,72,6965.560965639188,3483.3601269017017,9
1,74,721.2343850882959,659.3081901464859,9
1,79,3016.3103056695804,1576.4133746858497,9
1,80,694.0339623291588,471.05749292061114,9
1,81,1043.9504424893614,643.6330484421829,9
1,82,1063.1757644684044,688.5846355617891,9
1,83,1968.8272302475534,1410.864251927402,9
1,85,1384.22266734815,600.8333137224098,9
1,87,6368.1165087716145,2968.2898300863985,9
1,90,4843.795815386077,2667.138746772908,9
1,91,2183.7503559058987,1446.1467334984463,9
1,92,6734.345121381457,3187.553289857965,9
1,93,3808.885822461712,3352.774882562156,9
1,94,6574.0733606588765,2793.292205689285,9
1,95,3960.1852620636637,3650.617224405031,9
1,96,5338.071294540073,4909.894102212011,9
1,97,1886.6214569278231,1171.4925614545975,9
1,98,1318.2442250078811,1026.5189349313353,9
1,99,214.99943983991517,233.34506048103353,2
2,1,22931.062232589575,22516.060107748708,9
2,2,1881.9972745060595,1057.8018656054212,9
2,3,940.8459532117083,489.6242905093361,9
2,4,2219.6052691420246,1800.1952778195575,9
2,5,9846.921787687508,7399.68083276113,9
2,6,2294.043364587995,1155.246722365339,9
2,7,4487.465538278949,4526.771709086642,9
2,8,1477.1640048816141,1107.492538072955,9
2,9,4549.467193368899,2775.027888127435,9
2,10,4194.863196875708,1336.3454316678603,9
2,11,2525.4284405543654,1366.3310776408107,9
2,12,621.6794380885663,451.96352152271464,9
2,13,2876.340853036285,2287.7086797022557,9
2,14,1120.9078554842815,689.4581636585875,9
2,16,12457.339727588978,8795.686333687869,9
2,17,1331.2232150123555,985.2997661496355,9
2,18,7809.807315749476,7184.328678873332,9
2,19,601.0380869531247,266.8514476187885,9
2,20,288.70700093366787,237.2558708729278,9
2,21,789.3365180276328,667.9424295407434,9
2,22,1677.4344837908868,1000.2550684555584,9
2,23,1359.6178178596904,1240.3622655345982,9
2,24,1593.9315432980718,655.0046103553518,9
