Store,Dept,Intercept,Year,Week_1,Week_2,Week_3,Week_4,Week_5,Week_6,Week_7,Week_8,Week_9,Week_10,Week_11,Week_12,Week_13,Week_14,Week_15,Week_16,Week_17,Week_18,Week_19,Week_20,Week_21,Week_22,Week_23,Week_24,Week_25,Week_26,Week_27,Week_28,Week_29,Week_30,Week_31,Week_32,Week_33,Week_34,Week_35,Week_36,Week_37,Week_38,Week_39,Week_40,Week_41,Week_42,Week_43,Week_44,Week_45,Week_46,Week_47,Week_48,Week_49,Week_50,Week_51
15,9,7280.510313443864,-643.8199684541587,798.7480362520655,117.55957160575667,259.8190931541394,-556.2210308477181,487.4719458542888,972.5242079518694,1995.9781548685582,978.4658826029727,1310.162008059111,2359.3721373549643,3323.2319570060217,5428.551055913939,10795.635301048622,9547.937944218054,11176.948754945093,10138.03145458735,9212.91333966954,9588.714748976117,7705.776784361318,10372.324700372996,17881.16938182158,17499.49117326511,12712.384662338658,15416.729029558774,18709.58485430911,20476.009914592003,18863.673704585584,14977.47023509764,13162.652714079304,12606.231320896859,12856.773213169217,11832.365680879826,13093.115125011687,8211.294692235777,11703.85553529955,8950.133626651295,7293.170538009774,7767.320155935762,12631.718528723262,7870.673665296108,9960.900929722156,5429.846720528794,3330.8085643687264,3316.2166239338753,3592.787903232125,7726.790379776576,9739.931296245331,2737.1555417130985,3647.9091892200086,6786.085029777839,18335.53602526868
15,10,9652.259369057098,500.125052241351,-1418.3079906093144,-647.1763925694228,261.41560089871564,282.7791417202209,-135.26408964913765,-815.8267826990033,-906.0855323987536,-704.2462890617048,-1057.5461391381818,601.5780770559122,821.0027250122275,549.9293352373838,2340.3791161406175,2607.3307311152075,2534.246162802602,1253.2483713066536,1628.7736100907196,2608.1628476312717,438.37341863277743,2453.865197674746,3998.576851459892,2875.310145521079,1539.3723309443185,2331.6184985540112,3150.7611097373797,3570.009070424422,3013.703316731099,2303.9255239617214,1842.8598671130762,1781.031825304509,2094.677047896343,1862.4003089009523,1200.302056828109,1710.5354998374055,1973.90451228034,1814.065965920211,649.3935650491969,425.3168187067945,10.64206129810725,527.8507750276927,816.8519394346395,349.0792845069079,466.98402534642946,1711.2209174098098,1448.7687248157683,1064.3185980964727,821.8517201855166,3087.284822503845,10161.925973651549,12303.303882166681,11581.519449872412
15,11,10572.93790132943,-2902.65932733367,3841.4707108964117,2949.1386285265357,3946.1327419366826,4226.221450585949,3345.688585527727,2987.1535348959533,2183.0489272686546,1911.7960687901918,790.9984590314002,472.1794615051358,-192.99244233471268,-242.16430618874347,263.31718806335084,2216.906646181322,-83.12845824491978,99.3525720348066,-307.84935966466037,7399.226159095659,-106.04487214906658,1050.4510835568044,24353.55277600995,11824.50949291584,3302.7857084723073,3692.030905214869,8635.340909385364,9414.288923296426,42341.723964696495,9095.010538891409,2832.5154142615393,3765.0505777294065,2895.3792568865256,683.5875266281837,591.1517181472173,3851.942392935667,3605.392588956528,2510.836289460668,373.3198514593323,-172.8295943738849,-307.85873886471836,1968.1244600103719,1855.0737652206953,2686.021368335507,1296.8041354280435,2712.8712311128993,3274.1836118926008,1658.7933753715333,4933.499096837596,5213.372092894677,7643.460467994664,6983.014669753167,9770.023471463519
15,12,2031.182593909545,-276.5048464433388,517.974037150128,486.27772745096445,630.6950824192409,487.34337992286873,940.6600972427275,715.7975361455639,914.5916666684733,1087.3704637217543,1123.47564159321,1293.5886597896667,1449.2002740226842,1574.5279393463143,1810.2808309714333,1714.1308060585106,2016.0636622175666,2280.7305653857043,2084.8320199796053,2305.2350482702127,1711.9593569970134,2494.0917018390237,3277.002655777778,2923.455353569172,2456.482512613695,2449.4410418468406,2172.7192099428444,2878.3596817983907,2514.7290150154704,2319.8653539049187,2280.199668008215,2315.9194705182717,2675.7265055456182,2341.740679605282,2444.8690118589643,2242.8443065699767,2487.9314673671133,2387.8768546090178,1950.4850476083736,2139.3450398276846,1676.0363753188774,1355.3519830027599,1441.1274099117634,1319.6190771875786,1270.2281168360378,1270.41215297823,1167.9408572468765,1073.0326444394523,646.6408645555425,546.1281853683768,259.9984518272603,307.82330411976227,136.03495286084654
15,13,15703.851288561134,-1580.8789626522937,4115.657954480792,2247.8085606238124,3199.380513289507,1790.7625102787183,3469.012973484256,2109.642688954551,3533.3013479363995,3368.2478427957576,4766.147346267249,4817.090846698796,3456.8736413720953,3808.9064092209583,4715.246529904593,3556.384951690163,5324.905341701156,5266.414163761215,4094.0782082821597,4709.283530570409,3193.860069850618,3622.2443974088346,4816.784911228702,5688.032373019749,5161.4337810725965,5501.304122306783,4378.71767001485,6820.143089417476,4705.790989597582,6280.942120623783,5561.9247494991005,5445.161426881852,6150.515866716582,4943.332467848718,7084.866060260023,8353.276877966586,7576.769899430742,6659.083508925598,4588.205828707701,4120.227733325975,4283.671139629381,4961.790050552163,3500.1306316916734,3066.874019058403,3170.3111758032983,2776.526642662059,3135.4886823187917,2252.7828119360433,1726.5862707988626,1896.3685539012554,1570.3431177776167,1293.0315090950203,2350.4967779829776
15,14,13716.8375708514,-730.2983991469105,-1139.3157311521545,-2683.087300420799,-2427.751585416068,-2484.6918296297013,137.38708821342456,204.66392226742937,873.1771997188148,-372.39004580919845,285.5044449615907,360.9514179977941,-1189.4492932062858,-1670.9330212432299,56.18462899102815,-1546.0749211881375,-2312.8686244561018,-2154.150000958954,-3212.0182708315506,-1127.2795268614384,-869.7224457060074,-2813.3076172654473,-2496.5918271499972,-84.5219635106514,-1600.7488032945546,-1532.6089233822709,-2205.6036059354146,-588.537821392234,-1533.3939943851774,-1878.0764778319945,-2546.9464740611475,-1978.2203346822357,-80.70763277213814,-634.2991192262543,33.18232736976461,902.4736851823927,-420.08400073692883,-1067.3650231073802,-1723.4810899703111,-2594.8977878394585,-2284.162150046113,-1274.2774364391928,-1882.6313023129114,-1918.3805449720853,-2019.6133985701688,-229.1100947521918,993.7791470691584,3084.9117756013593,23136.604819595,4658.55255634698,8439.51915025729,14696.236960440285,32583.045957609997
15,16,4221.847804443394,567.7606067092961,-2640.8371874078366,-2030.1092574383888,-2508.163797173649,-2298.734529422377,-2755.6135022072312,-2026.3017123575823,-2858.9274242923257,-1904.052905198996,6.583891807240434,1616.845643357672,4084.451598520727,5942.287196920919,11758.876214901924,18906.68203214095,20047.296918351523,25602.621000030646,27126.138973962028,32425.85202475905,18247.6453501078,31881.872350853788,53178.31821373757,47270.52538011256,25601.07870619781,28629.928359817677,29236.240049386855,29473.65409203174,32510.72723674389,20983.144462204873,17296.421523647008,15476.811095079036,13966.479651169906,10391.112799400513,7987.82860978779,5832.538194784174,6397.586058834808,4486.102580950868,1322.3488827719302,1192.7884731602944,424.76845341924763,-155.3543616270922,-124.45713616939065,-1053.9348686913345,-1296.9429612563436,-2056.9291224408353,-1803.1957081038513,-2248.1144465052857,-1812.5470093983467,-1334.992696932968,1203.067344217051,448.61694276639355,430.81196223932784
15,17,10598.143944790085,-103.71767130211823,475.95905186048356,-114.69531008406739,-180.0704451385118,-453.19071002334135,2256.0224375953962,2363.478477037015,3238.759678914044,2173.113780937565,1369.6204038788278,2481.7102236525666,1622.030749095984,772.4684359707092,721.9293238558314,-679.700895367936,-592.4985768781046,-631.8536939931362,-892.2353884473563,382.1111535026446,916.2744320273914,-979.2651253643608,-1436.03767900793,-881.0353014316001,-993.5311377905775,-726.789983502601,-1674.3718232206782,-551.6776737633613,-1336.476792947124,-396.76373173018465,-312.15618554685125,-737.1378398203371,6.223988991621923,117.89951653339267,1667.112209446122,2497.270603430651,1356.4971768356343,1602.5346651615066,1245.4591607860436,798.3727015155271,1053.9849414366956,2003.5455503530302,1265.3025778428712,1289.1702823528542,832.7362019922859,1496.0630610695325,2482.0529763149916,2091.3346275396234,5679.867480811676,2716.254923888894,5112.775870103206,6749.88646429656,15574.83125271494
15,18,15384.308429588222,-121.82290611263986,-10664.388652815951,-14306.643949335838,-14256.290256872933,-13956.460203238936,-12909.344118797962,-9214.58670048168,-8588.390333852018,-15131.210560523323,-15143.62201446357,-14002.717553846182,-13246.96253277369,-11622.283019323755,-3643.9361722259473,-10120.117336769299,-15089.497482355306,-15538.156428738348,-15615.31614932284,-15620.577925971009,-15616.744362415644,-15615.856906964986,-15617.657396938717,-15614.962328574271,-15615.18101778923,-15616.833460290742,-15615.596245159662,-15617.671535226205,-15617.34541289672,-15615.546775411036,-15616.4748672417,-15613.334956171995,-15616.550811467006,-15614.892618365404,-15612.521680425012,-15604.628255274805,-15606.382533345412,-15352.630531981971,-13678.918703683381,-11218.088814907527,-10091.727888172498,-8619.117083516227,-8295.636712892221,-6690.778608229093,1015.8234453782252,-4510.22275779485,-4972.749082390647,67.46359998946173,16824.705876630644,33103.2102998071,27991.849983394313,17180.86737147419,13935.18506817726
15,19,854.5248991398526,-140.90620011452478,309.7828114544358,357.9613239237767,265.35831721768363,286.7149088752119,396.52347508393626,434.21343729559874,395.511459122446,391.0525524067962,404.74996139599074,359.98129023197345,376.32971925447714,387.6083260724065,334.9843722298227,234.33925137197036,231.56978713268592,256.5067663258223,251.57535817716916,261.5384196437905,195.44005222791867,203.29430091502235,124.47585620830664,153.41182141501207,166.05145128481598,81.25216202953183,-35.401951143957945,25.373616558915657,123.55803543501386,165.70151067165438,350.3598371902043,264.17600787274944,278.00932664038805,288.66493803513345,313.8934933270634,250.09625793810395,277.64262753034353,433.5054337546671,427.8825648083673,617.3386996039301,459.7199563542531,458.37784433931233,456.55888219269286,509.0969848563681,683.7422072742384,406.1644111371213,571.0061400147788,497.79065033946995,584.5376695460795,659.9828916988843,803.9641538361255,695.3939118851875,600.9710421819898
