Store,Dept,Mean_Error,Std_Error,Sample_Count
1,1,676.7286647224433,401.16333931659915,9
1,2,2536.9413460670353,1244.4867283702858,9
1,3,6805.752145895655,9071.759243008075,9
1,4,1905.9521557153219,1406.3699822464487,9
1,5,1993.4625329267608,1931.7368122379044,9
1,6,700.2183965321946,1041.9025801530506,9
1,7,1142.4238624639447,1466.4707291894833,9
1,8,1659.7377382263173,1219.398105245449,9
1,9,2408.998544151993,1861.2571444393457,9
1,10,3116.317801033705,2177.012225166348,9
1,11,4238.5972641259505,2136.2991192932404,9
1,12,1086.8631985003694,726.2019433419772,9
1,13,1798.857615168355,985.2675881163988,9
1,14,1728.380938066952,1105.082097547245,9
1,16,2589.14907331946,3045.976294795774,9
1,17,531.577035056789,248.99204504142418,9
1,18,19.761029044449614,29.954541081271074,4
1,19,221.48297809398582,154.53495633148654,9
1,20,563.0275004768625,405.10580229509327,9
1,21,981.2472228584488,378.0653398234307,9
1,22,854.3653616940214,570.953373275762,9
1,23,1722.8168430624346,1413.6919908738034,9
1,24,1839.018216240096,2372.4734131252885,9
1,25,671.9672031475964,625.8645086559135,9
1,26,468.6951117943736,276.2045780639973,9
1,27,199.6107916035417,164.31404059654537,9
1,28,44.740570077999465,47.01706072044882,9
1,29,250.74820953831835,135.9756879030881,9
1,30,261.4344319405703,207.6417909867556,9
1,31,1581.0825544943768,1428.2663260634085,9
1,32,590.647032622888,575.9665601833775,9
1,33,1879.6134907679032,2107.416946618666,9
1,34,1207.4362976167106,735.6442399966336,9
1,35,288.1963459711722,216.43362993684914,9
1,36,324.86620627073546,473.9183129042885,9
1,37,348.1868288310204,206.59051613813324,9
1,38,8116.935511047937,6871.047057834524,9
1,40,1585.2711892485959,1731.8603993278405,9
1,41,422.01941781571725,234.48091753714547,9
1,42,651.320619538611,523.1697894818708,9
1,44,330.1739849492677,321.86267545907157,9
1,46,1045.1206033439323,652.0829121057448,9
1,47,17.164077824974136,3.984200344968868,2
1,48,433.0825639898412,234.39541447252358,8
1,49,1024.7418338661594,613.0139840628468,9
1,52,494.24055272521997,417.6981200482258,9
1,54,17.080489010533938,11.577565141550322,9
1,55,907.6094528896022,697.8926545468322,9
1,56,509.4632047963296,213.7871292895947,9
1,58,1075.806032126423,579.4178264702603,9
1,59,176.18222222222224,33.27507241832006,9
1,60,125.46088558025465,102.58242619275387,9
1,67,506.2887126225484,175.52937955952524,9
1,71,383.2936621929203,496.86895786772806,9
1,72,2799.139757968787,2234.8522626149,9
1,74,1687.4239150178316,862.4601629573195,9
1,79,3141.3890509401267,4488.46067379513,9
1,80,1285.0378265209984,705.9501220316167,9
1,81,847.0943942305227,929.524757208074,9
1,82,835.2726208038023,709.9997608329575,9
1,83,698.479868835579,433.74186727332244,9
1,85,430.77458912554727,230.11386347480928,9
1,87,3754.952223446259,2410.7478166132732,9
