Store,Dept,Mean_Error,Std_Error,Sample_Count
1,1,9012.38348867352,8580.341055836014,9
1,2,1796.031734036521,1387.2071784263255,9
1,3,1240.452003162531,653.9782461965806,9
1,4,2334.1343264311736,1702.1692373391766,9
1,5,4782.560465198627,2920.803600881611,9
1,6,1054.9230767506876,706.6288266341746,9
1,7,2914.7636031689117,3251.1187267950045,9
1,8,2856.1589328995706,2195.0624697110284,9
1,9,5618.6601733794905,6687.2817113522315,9
1,10,3144.6964563548518,2577.9838606512963,9
1,11,2312.701916246647,1079.4325236490606,9
1,12,1597.8884503855666,939.8559508685272,9
1,13,1844.8566940603794,1900.1176768783785,9
1,14,1304.9674948569475,819.9181090991368,9
1,16,5993.021287914702,2766.9910686659778,9
1,17,790.249436460296,407.920730412786,9
1,18,3419.195258727009,3133.571358866722,9
1,19,256.8290513882122,201.7641976670208,9
1,20,736.1110863066208,710.893603943762,9
1,21,703.7672232342636,789.1377367143081,9
1,22,880.4365857579191,602.1418855654333,9
1,23,2313.7519157631154,1607.5298670277061,9
1,24,968.0540681556249,571.5551888470411,9
1,25,2134.08713336779,1306.3050163448079,9
1,26,1057.9163687815555,622.3041507606906,9
1,27,107.9167147804508,112.98682759821708,9
1,28,54.43127461440478,35.5586819503746,9
1,29,312.12367047294885,275.10362186212427,9
1,30,380.4064581979831,334.2465846325139,9
1,31,617.6169143320609,236.32029119828408,9
1,32,787.5282884186415,621.6235738889527,9
1,33,774.8217734838722,584.2124131957121,9
1,34,3262.270559211269,1609.239751467056,9
1,35,456.23867042972154,289.10743090126664,9
1,36,332.3082074413242,264.8961978708745,9
1,37,235.95032858590605,201.14663965714684,9
1,38,7045.357421972629,10532.983037110509,9
1,40,1702.3385894567562,1640.5317491395706,9
1,41,176.62807670697055,63.93026928405091,9
1,42,769.9334444317388,830.6310030486197,9
1,44,578.1502970972268,458.4011685131027,9
1,46,690.2811285580813,494.3570643024056,9
1,47,243.68175085005194,,1
1,48,740.0999538040141,291.5761997506618,9
1,49,1847.0091249384132,1396.765433048743,9
1,52,387.6836793976647,355.2607959474764,9
1,54,37.63077656418723,23.823356634505508,8
1,55,642.928971333487,551.6275470775682,9
1,56,1409.7741934886606,1505.6276926835858,9
1,58,1357.1329832882848,806.9218241246233,9
1,59,185.83534617673084,57.599721815064406,9
1,60,89.69329496491639,86.22292711494282,9
1,67,615.8610243820632,326.70929971322875,9
1,71,763.8872092766201,619.8112405776304,9
1,72,3923.868723823605,3738.89334803008,9
1,74,621.018167876749,371.8844347422563,9
1,79,2776.1087348355873,3004.6519578032,9
1,80,837.3703905618798,628.3992896214443,9
1,81,1826.5822734826854,873.9025674040407,9
1,82,1786.8843076285177,2041.833460843016,9
1,83,1001.845284754209,607.8459594073142,9
1,85,339.3495165118434,327.88475732374405,9
1,87,5438.502694748431,4931.684955257336,9
1,90,3529.773889690138,2868.898806256584,9
1,91,2440.812329395869,1932.426459308957,9
1,92,6646.660623332402,5369.584520984784,9
1,93,3437.4996518828025,2842.672406526053,9
1,94,5217.4920067723415,1988.7203177799483,9
1,95,4489.834376566741,3965.980454914025,9
1,96,5117.162645247462,5943.417937682632,9
1,97,1479.0509849807827,1120.3344414461815,9
1,98,1012.2813688708918,1035.4143699310798,9
1,99,451.72617856773667,109.6218239966029,3
2,1,13225.082117144846,12040.898461384015,9
2,2,2299.1368816571235,1553.1581703756017,9
2,3,1384.6751450572422,785.5375049041902,9
2,4,1722.0189007794672,1128.7837048680603,9
2,5,7231.936333992729,6210.1570253978125,9
2,6,615.5881453929792,445.34158180479,9
2,7,3525.137961792816,4473.199619701018,9
2,8,3590.656257573646,2725.906402985097,9
2,9,4507.407184772903,3515.1055049676283,9
2,10,2813.540393600356,2045.571342103063,9
2,11,1510.4053106204494,679.1362761776402,9
2,12,647.0166681525205,449.06320696423904,9
2,13,1048.8792994041714,873.0988439483067,9
2,14,1607.384525331855,1837.603143621688,9
2,16,4623.89589799609,3086.775529937186,9
2,17,696.13432135473,481.6163703432143,9
2,18,4596.462943619765,4165.815856271737,9
2,19,374.141674699483,242.22983607332046,9
2,20,453.03124736439935,339.7571928749707,9
2,21,869.8948102447633,655.7467182003134,9
2,22,975.4110344990537,494.90854296462925,9
2,23,3049.1586277447623,1690.5414682073754,9
2,24,1240.2641571281165,707.2490986956338,9
2,25,1553.0576457522302,776.695800707455,9
2,26,1219.4941407503288,803.4458820295495,9
2,27,295.27062347384776,148.90750134238974,9
2,28,79.66803849362115,97.49356428835107,9
2,29,579.8258395891213,504.645586262665,9
2,30,327.13731270347546,209.06440288781965,9
2,31,713.4318638044475,337.40115625368065,9
2,32,1559.7021444103561,862.6808339737913,9
2,33,1068.8366556466326,755.5121227033518,9
2,34,1240.9212489726074,933.4927095603094,9
2,35,764.3266099738909,506.08449756689294,9
2,36,373.066396767804,272.3799246590797,9
2,37,372.94264404258865,328.8218862575527,9
2,38,10535.587481892875,10351.402191385776,9
2,40,3230.803835619118,2513.8046864239273,9
2,41,833.1159654957739,384.97248939442704,9
2,42,364.4238053208402,278.7821796917004,9
2,44,846.500046839213,423.1169524516157,9
2,45,14.190000000000001,5.260874452027914,2
2,46,1442.4283676950827,707.307117606869,9
2,47,0.0,,1
2,48,1165.817463319718,745.4578261290862,9
2,49,2224.5791419766933,1589.0169657043875,9
2,52,462.7774873600843,482.722316976374,9
2,54,39.99545667388993,21.015843529691143,9
2,55,1024.2499236730691,914.6696001296326,9
2,56,1867.8098105517051,1452.9359672474422,9
2,58,4921.63962949883,3904.9389830266055,9
2,59,381.6423565985217,106.88905130819465,9
2,60,42.15125649115481,38.44625662504302,9
2,67,1162.655801609323,896.7629761662058,9
2,71,813.7909213371606,472.25104894600304,9
2,72,6362.8943069596335,6081.842485801173,9
2,74,794.2023503225732,809.8874518856659,9
2,79,2677.7441490941374,2036.3953803406673,9
2,80,1667.28754792054,1028.8677966455864,9
2,81,2068.3832180625286,748.6050170949903,9
2,82,1001.5628245356343,1545.4160750616174,9
2,83,486.35731597281415,397.0497060462911,9
2,85,309.66863644726845,161.3110243760009,9
2,87,2222.089238198491,1580.8150053426943,9
2,90,2670.975225700997,3328.9294170622243,9
2,91,2277.449744225431,1246.1909597331908,9
2,92,7124.9904183126155,4700.6570282028615,9
2,93,4607.792092855018,4034.3448326501475,9
2,94,3779.3782830587784,2242.489473638754,9
2,95,3993.1821118769003,4422.923475304141,9
2,96,2332.9053711134256,1482.3595451322149,9
2,97,916.7893050434764,746.0656779318023,9
2,98,1037.9246412054251,597.9448840583456,9
2,99,613.4786077576591,141.0045644431793,3
3,1,2162.2752229167622,2797.7620315785666,9
3,2,696.1349068059203,657.4601999652185,9
3,3,441.4523587357801,399.26602871929606,9
3,4,732.8478554304309,371.81879739098645,9
3,5,1766.7554262145893,1105.996707217332,9
3,6,429.8106741055676,280.97574696342923,9
3,7,1775.5894338006212,1480.6850293651516,9
3,8,994.2371387598627,643.8096353156304,9
3,9,2865.027620012056,1651.020993275882,9
3,10,2645.735781183965,643.3102111398466,9
3,11,3560.4516962629777,2467.502291345198,9
3,12,366.8726826539994,239.42585177286767,9
3,13,1582.2895906479182,774.0237706624249,9
3,14,845.5567385084375,581.6495946892267,9
3,16,3008.002403417512,2799.394046658213,9
3,17,194.59941734125636,171.37593100277195,9
3,18,1152.4581251434556,931.7227469009496,9
3,19,419.0035433217896,195.24006081080893,9
3,20,593.6909035797978,339.26475287286024,9
3,21,346.0330343500166,255.03450673636746,9
3,22,805.1540632533696,715.9112192452443,9
3,23,3137.95260888955,1619.27874111929,9
3,24,553.8475165704338,337.09754676205847,9
3,25,1047.12670258802,624.9051781662799,9
3,26,782.5415616797522,431.7540636769905,9
3,27,263.3076045912534,93.78148769535395,9
3,28,57.24559369306777,42.67507433619313,9
3,29,286.79442649671057,154.77507780449292,9
3,30,539.9543626703619,368.9817733813357,9
3,31,101.22613083490855,88.80853788827152,9
3,32,813.1785130904889,535.5313348391128,9
3,33,741.9620434027961,508.0343180291466,9
3,34,1353.9713277984035,650.3814429198185,9
3,35,308.330177196054,251.27440855250083,9
3,36,214.87056080160204,109.59203513119029,9
3,38,12836.324946695597,11813.961512426758,9
3,40,665.4559040615636,586.996630202088,9
3,41,250.1130854256058,185.9651998983354,9
3,42,1099.9300752310005,931.8384050505373,9
3,44,301.6894571600064,264.16252884645854,9
3,46,279.8504769923527,216.77220838322356,9
3,49,12.809371733098224,11.6189511919483,9
3,51,2.799242355732562,1.8935824937058527,5
3,52,96.41749448961761,66.05140463115082,9
3,54,30.414537035429323,19.57334801498636,9
3,55,709.9771571563725,606.7501050733392,9
3,56,896.2504388008061,536.4938644029628,9
3,59,9.5125,1.3946893321931348,4
3,60,53.715719296783384,26.964059216958997,9
3,67,560.8020604904983,228.52972484121446,9
3,71,445.0674223593804,360.0455003932675,9
3,72,5832.15107986452,3921.238029099209,9
3,74,975.6341487120337,412.5657466860233,9
3,79,657.5954270750284,555.4423753012323,9
3,80,2.2881215844210963,3.029927472600521,3
3,81,136.32388476784797,96.0498683461911,9
3,82,1084.9058522053786,300.01227707231425,9
3,85,302.36361032646045,168.07809625139876,9
3,87,145.65543534978283,105.53285452323966,9
3,90,102.11714083585997,98.58416736294913,9
3,91,64.149234826578,101.97826137392298,9
3,92,460.849013569514,392.2059505505089,9
3,94,833.4546391618479,279.97117074907777,3
3,95,2247.0538194575443,2251.7449787353626,9
3,96,533.0193424991546,526.3190127764572,9
3,97,112.59040912474853,48.92489893607932,9
3,98,17.09105946921493,,1
4,1,13239.531182702813,13236.0878188328,9
4,2,4040.2057546588526,2996.145885051836,9
4,3,1103.2635304737862,520.1529543262428,9
4,4,2003.7191818018473,1894.2862970417393,9
4,5,8461.834161470282,5648.220046970353,9
4,6,1298.5491847567953,1269.4843121165702,9
4,7,5545.524869536851,5177.857194554084,9
4,8,3642.9874987126823,2086.824194414799,9
4,9,5552.5680942793415,4633.005040413099,9
4,10,2873.5971452234317,1677.2522169932536,9
4,11,4278.7070182389025,4177.379724964714,9
4,12,1037.953850654601,614.2253918255853,9
4,13,4111.323544213043,2725.1148184879785,9
4,14,1754.6635675169439,1375.398144366002,9
4,16,5745.026656185912,4146.018120892391,9
4,17,991.0070809512353,521.9510770990182,9
4,18,6736.724057551252,7098.251557340428,9
4,19,761.1633526293273,587.6642185038722,9
4,20,899.9782121576151,542.5064895845401,9
4,21,1116.0967299557633,782.7531922072782,9
4,22,2572.082222632902,1894.6341428395247,9
4,23,1980.8985943959076,2471.489519073432,9
4,24,1172.8320593018154,1283.9472125170926,9
4,25,1890.0266764624441,1216.554152625713,9
4,26,2859.915504946292,3212.1828761359093,9
4,27,576.5024188020711,302.03110199748807,9
4,28,88.3782067676006,90.22222316405794,9
