Store,Dept,Mean_Error,Std_Error,Sample_Count
1,1,932.9357147187226,429.7296502875806,9
1,2,2573.6428502730714,1553.5418219587607,9
1,3,2262.135624858729,2015.7549741692883,9
1,4,1295.2031195710451,1159.6219654159195,9
1,5,2274.299896534984,1931.655451141539,9
1,6,650.2194613519862,724.431829539473,9
1,7,4690.6021075063145,2037.614075402075,9
1,8,1162.3914198548919,418.0697294585524,9
1,9,2408.7465221605908,1718.5075995862583,9
1,10,2443.6008935660175,1346.1532057916422,9
1,11,6439.248735998577,3058.014184371665,9
1,12,1477.9717439339531,1093.2801544103552,9
1,13,2013.4720804780986,1216.4259384835414,9
1,14,1978.2535159927106,858.0002042552787,9
1,16,4165.233081831117,1253.0677245566249,9
1,17,863.6785622941655,495.87552820918484,9
1,18,1.9233333333333331,2.640385072926548,3
1,19,279.0758685254199,139.08710715434316,9
1,20,325.3900200212072,356.3590132719197,9
1,21,929.5700932042406,347.04104021412104,9
1,22,808.239779012217,622.3969935794682,9
1,23,1712.28420897639,1020.6715686511601,9
1,24,1752.3724564077986,944.7691941409324,9
1,25,1047.012886343325,755.0263811918138,9
1,26,508.5905924068293,549.8896738277326,9
1,27,97.44256653854218,71.87031410842401,9
1,28,84.82342406988293,77.82166294680009,9
1,29,882.8664095149361,437.2256624593209,9
1,30,614.2817434835504,358.73397413718226,9
1,31,603.1736703702021,372.3692292040786,9
1,32,784.4852022567416,788.2433140882769,9
1,33,724.7671966701732,456.07048872032146,9
1,34,2447.778002761074,1512.755888891456,9
1,35,255.79344224509512,159.65009606492097,9
1,36,444.7358706533976,277.62604274716415,9
1,37,253.00624357984438,167.6147392188665,9
1,38,11895.121581107458,7289.659743159264,9
1,40,2192.4030774459325,1064.14591743878,9
1,41,707.0691541521218,393.73868604102665,9
1,42,720.7893268233513,561.7741471622699,9
1,44,272.86370866289536,181.06916831041661,9
1,45,35.91,,1
1,46,798.9083696616605,575.3280133835107,9
1,47,129.97998707442719,97.84491957796995,4
1,48,333.04099565303545,240.82892483771548,4
1,49,1837.1306796892766,941.5784870839891,9
1,52,425.8864175340834,305.1663271949269,9
1,54,38.83093692556165,17.222629385306135,8
1,55,860.2787299800069,820.7275847905926,9
1,56,749.394711736943,315.0395197049731,9
1,58,1893.4953223597558,1011.3849132461715,9
1,59,197.71368982145134,81.58690813079464,9
1,60,186.72512154990974,181.77194529052335,9
1,67,578.32630857733,194.96757984529737,9
1,71,463.56869660840556,371.3867274889606,9
1,72,5426.568463423663,5211.178185931802,9
1,74,2464.6178911130123,1324.8210234901323,9
1,78,8.348529043982372,,1
1,79,1500.232450079833,1018.2728336803136,9
1,80,3827.00747206882,3908.639829230959,9
1,81,1061.396033056493,865.0782554946057,9
1,82,2083.7841041753277,1111.6017849814073,9
1,83,581.9387243585495,404.98399287451707,9
1,85,418.2749390820713,371.1310319872526,9
1,87,7571.479375584488,3448.409763183669,9
1,90,2320.5237661215424,3023.7400607270774,9
1,91,1833.7066487716463,1514.0860288302024,9
1,92,2901.9167448793937,2059.1828463560905,9
1,93,3274.9218563443083,2194.5175356807154,9
1,94,1080.0552423853603,1019.6982201136633,9
1,95,2627.3594842562648,1766.4322759131765,9
1,96,27741.06124967204,10399.491902615864,9
1,97,2105.3513254961426,1267.2074607943766,9
1,98,701.733967242495,799.4930157096769,9
1,99,255.51112665931657,275.77164466275354,2
2,1,888.5316200442285,771.1252664563507,9
2,2,2991.6376062095787,1632.6612480487393,9
2,3,2226.0661514940207,1292.8414774731968,9
2,4,2157.1059844335896,1040.540731197377,9
2,5,2159.864223519753,1242.0129004315538,9
2,6,888.6227609278153,460.6483458771591,9
2,7,2491.689937866461,1648.669439286678,9
2,8,1338.1410794699939,1234.6263935979719,9
2,9,2793.4489209330854,1376.0415044633414,9
2,10,2134.4144504427522,1067.2748047888513,9
2,11,5326.100766279242,3586.3817033159276,9
2,12,1217.9121346315724,670.0223477123318,9
2,13,2619.397598682416,1186.4886176062919,9
2,14,1444.7038293715639,728.9820109257106,9
2,16,3261.941065365555,2030.8265879764463,9
2,17,1206.198054384112,790.4402970356579,9
2,18,16.455,19.028243481729994,2
2,19,750.000976837439,356.5846904210827,9
2,20,327.5105455949962,172.5501439012172,9
2,21,605.2437883712007,609.4140983316443,9
2,22,1351.7070167233185,968.4136536277908,9
2,23,1461.8020398319745,1097.3536047017542,9
2,24,1124.2859559071924,703.1115038828447,9
2,25,1857.4421124806095,1222.5194524928518,9
2,26,807.4305075230806,423.5563344065706,9
2,27,142.85384708442814,93.02425033055691,9
2,28,158.58855603120685,86.38085245366436,9
2,29,524.6871064130971,406.8354266170823,9
2,30,822.4436865115515,468.06328344340545,9
2,31,575.3654655043894,525.0160477496518,9
2,32,711.2591565875259,871.1604425597102,9
2,33,1023.1511687807106,497.6815747649906,9
2,34,2222.807266285524,853.8667689838043,9
2,35,556.9965273973893,397.75173768260254,9
